Monthly Climate Data Summaries ( por - por )

Station:,SPOKANE INTL AP,State:,WA,ID:,24157
Latitude:,47.62167 degreeN,Longitude:,117.52806 degreeW,Elevation:,2358.0 feet
Station period of record:,maxt: 02/01/1881-10/23/2019; mint: 02/01/1881-10/23/2019; avgt: 02/01/1881-10/23/2019; hdd: 02/01/1881-10/23/2019; cdd: 02/01/1881-10/23/2019; pcpn: 02/01/1881-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1920,JUN,73.2,48.5,60.9,92,30,39,26,0,1,0,0,0,0,0,142,25,0.65,31,1920-06-07,6,2,0,0,0
1920,JUL,88.4,60.0,74.2,101,28,51,26,0,14,0,0,0,0,0,4,298,0.66,43,1920-07-13,2,2,0,0,0
1920,AUG,83.7,55.9,69.8,99,14,42,31,0,13,0,0,0,0,0,64,219,1.25,08,1920-08-29,4,1,1,1,0
1920,SEP,70.5,48.0,59.2,87,04,42,28,0,0,0,0,0,0,0,184,18,1.06,29,1920-09-12,11,4,0,0,0
1920,OCT,57.0,38.9,48.0,77,06,28,24,0,0,0,0,6,0,0,520,0,0.36,11,1920-10-28,8,2,0,0,0
1920,NOV,46.2,31.6,38.9,56,18,17,10,0,0,0,0,18,0,0,775,0,1.30,32,1920-11-17,10,6,0,0,0
1920,DEC,38.3,29.8,34.0,51,30,19,26,0,0,3,0,23,0,0,952,0,2.78,44,1920-12-10,21,10,0,0,0
1920,ANNUAL,58.2,39.3,48.74,101,,6,,0,28,19,0,127,0,0,6419,560,12.43,,1.08,106,42,1,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1921,JAN,38.2,26.5,32.3,51,05,11,11,0,0,4,0,26,0,0,1004,0,2.55,40,1921-01-12,21,9,0,0,0
1921,FEB,40.8,28.5,34.6,55,13,11,16,0,0,3,0,17,0,0,844,0,1.14,29,1921-02-14,14,4,0,0,0
1921,MAR,48.7,31.8,40.2,60,28,16,12,0,0,2,0,15,0,0,760,0,1.15,32,1921-03-13,11,5,0,0,0
1921,APR,55.1,36.2,45.6,72,10,27,08,0,0,0,0,5,0,0,573,0,1.16,59,1921-04-14,10,4,1,0,0
1921,MAY,69.5,43.9,56.7,84,31,35,12,0,0,0,0,0,0,0,252,4,0.23,09,1921-05-10,5,0,0,0,0
1921,JUN,77.1,54.5,65.8,92,23,45,18,0,1,0,0,0,0,0,46,80,0.42,15,1921-06-30,6,2,0,0,0
1921,JUL,84.6,54.9,69.8,94,24,46,03,0,10,0,0,0,0,0,18,172,0.02,02,1921-07-02,1,0,0,0,0
1921,AUG,84.0,56.5,70.2,95,08,47,25,0,8,0,0,0,0,0,7,177,1.02,33,1921-08-16,6,4,0,0,0
1921,SEP,65.2,43.9,54.5,80,17,33,29,0,0,0,0,0,0,0,308,0,0.44,19,1921-09-18,7,1,0,0,0
1921,OCT,62.9,38.7,50.8,77,04,30,23,0,0,0,0,3,0,0,432,0,0.89,32,1921-10-26,7,3,0,0,1
1921,NOV,43.5,30.2,36.9,60,06,-1,19,0,0,4,0,14,0,1,837,0,2.40,45,1921-11-29,14,8,0,0,0
1921,DEC,34.6,23.4,29.0,59,12,5,19,0,0,15,0,26,0,0,1109,0,1.19,50,1921-12-01,13,2,1,0,0
1921,ANNUAL,58.8,39.1,48.98,95,,-1,,0,19,28,0,106,0,1,6190,433,12.61,,0.59,115,42,2,0,1

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1922,JAN,27.6,13.5,20.6,40,08,-12,18,0,0,22,0,31,0,3,1371,0,1.29,25,1922-01-05,14,6,0,0,0
1922,FEB,34.5,17.7,26.1,49,08,-9,01,1,0,11,1,24,0,1,1042,0,1.06,25,1922-02-15,12,4,0,0,1
1922,MAR,45.1,28.7,36.9,56,15,6,01,0,0,0,0,26,0,0,863,0,1.40,29,1922-03-23,16,8,0,0,0
1922,APR,54.2,35.0,44.6,72,21,25,12,0,0,0,0,9,0,0,605,0,1.44,47,1922-04-07,15,7,0,0,0
1922,MAY,66.4,42.8,54.6,85,31,29,09,0,0,0,0,2,0,0,326,12,0.16,14,1922-05-03,3,1,0,0,0
1922,JUN,83.7,56.0,69.9,93,26,49,01,0,8,0,0,0,0,0,10,165,0.02,01,1922-06-08,2,0,0,0,0
1922,JUL,87.6,58.7,73.2,101,03,51,11,0,10,0,0,0,0,0,0,263,0.03,02,1922-07-07,2,0,0,0,0
1922,AUG,84.7,57.2,70.9,98,01,49,15,0,13,0,0,0,0,0,22,214,0.65,24,1922-08-11,7,2,0,0,0
1922,SEP,76.2,49.1,62.7,92,19,37,08,0,1,0,0,0,0,0,109,50,0.64,23,1922-09-27,4,4,0,0,0
1922,OCT,63.2,40.1,51.7,77,10,26,29,0,0,0,0,2,0,0,404,0,0.83,22,1922-10-31,8,4,0,0,0
1922,NOV,39.8,29.1,34.5,52,09,24,22,0,0,7,0,25,0,0,908,0,0.30,18,1922-11-17,2,2,0,0,0
1922,DEC,28.1,16.6,22.4,49,27,-15,16,0,0,17,0,26,0,7,1312,0,3.81,64,1922-12-02,20,12,1,0,0
1922,ANNUAL,57.8,37.2,47.50,101,,-15,,1,32,57,1,145,0,11,6972,704,11.63,,0.64,105,50,1,0,1

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1923,JAN,38.5,27.8,33.2,52,06,2,30,0,0,5,0,19,0,0,980,0,1.90,58,1923-01-02,17,6,1,0,0
1923,FEB,32.8,15.1,23.9,54,28,-9,13,0,0,11,0,28,0,4,1143,0,1.64,51,1923-02-11,10,5,1,0,0
1923,MAR,48.8,30.2,39.5,70,30,18,03,0,0,0,0,22,0,0,784,0,0.54,18,1923-03-06,10,2,0,0,0
1923,APR,58.7,37.5,48.1,79,16,30,06,0,0,0,0,3,0,0,498,0,1.58,55,1923-04-02,10,5,1,0,0
1923,MAY,66.4,44.7,55.6,82,08,34,01,0,0,0,0,0,0,0,287,1,0.75,47,1923-05-01,7,2,0,0,0
1923,JUN,72.1,51.3,61.7,91,30,42,14,0,2,0,0,0,0,0,134,42,3.03,60,1923-06-01,9,6,1,1,0
1923,JUL,85.7,58.3,72.0,99,22,50,08,0,14,0,0,0,0,0,13,236,0.77,41,1923-07-07,7,2,0,0,0
1923,AUG,84.0,55.5,69.8,99,17,47,03,0,7,0,0,0,0,0,14,169,2.12,44,1923-08-20,6,4,1,1,0
1923,SEP,76.7,47.9,62.3,88,13,39,22,0,0,0,0,0,0,0,111,37,0.31,27,1923-09-25,3,1,0,0,0
1923,OCT,60.5,40.2,50.3,81,02,25,31,0,0,0,0,6,0,0,452,5,0.68,28,1923-10-21,8,3,0,0,0
1923,NOV,46.3,31.6,39.0,57,02,25,27,0,0,0,0,18,0,0,773,0,0.87,60,1923-11-23,9,1,1,0,0
1923,DEC,37.6,27.1,32.4,53,04,1,31,0,0,5,0,27,0,0,1001,0,1.98,67,1923-12-06,11,8,1,0,0
1923,ANNUAL,59.2,39.1,49.15,99,,-9,,0,23,21,0,123,0,4,6190,490,16.17,,1.60,107,45,7,2,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1924,JAN,31.0,19.0,25.0,53,31,-7,01,0,0,16,0,27,0,3,1234,0,1.27,30,1924-01-29,14,5,0,0,0
1924,FEB,47.8,33.6,40.7,58,12,26,09,0,0,0,0,14,0,0,696,0,1.57,41,1924-02-21,12,5,0,0,0
1924,MAR,48.2,31.1,39.7,56,05,24,30,0,0,0,0,20,0,0,776,0,0.32,09,1924-03-27,7,0,0,0,0
1924,APR,59.2,36.0,47.6,74,27,27,15,0,0,0,0,9,0,0,514,0,0.11,06,1924-04-30,2,0,0,0,0
1924,MAY,76.4,48.0,62.2,89,15,36,06,0,0,0,0,0,0,0,142,60,0.11,06,1924-05-24,3,0,0,0,0
1924,JUN,77.1,51.8,64.5,99,30,39,07,0,1,0,0,0,0,0,73,66,0.55,27,1924-06-07,4,2,0,0,0
1924,JUL,85.5,57.2,71.3,102,02,48,23,0,11,0,0,0,1,0,22,222,0.69,62,1924-07-19,4,1,1,0,0
1924,AUG,80.9,54.6,67.8,97,12,39,31,0,7,0,0,0,0,0,39,134,0.93,33,1924-08-14,6,3,0,0,0
1924,SEP,74.0,47.4,60.7,92,07,36,27,0,3,0,0,0,0,0,187,67,0.90,25,1924-09-25,7,4,0,0,0
1924,OCT,59.9,39.7,49.8,74,15,31,18,0,0,0,0,4,0,0,465,0,1.10,47,1924-10-28,7,3,0,0,0
1924,NOV,40.9,31.0,36.0,52,02,18,12,0,0,3,0,16,0,0,862,0,2.74,46,1924-11-19,16,8,0,0,0
1924,DEC,30.0,18.0,24.0,55,11,-8,18,0,0,13,0,25,0,7,1261,0,2.01,46,1924-12-04,12,7,0,0,0
1924,ANNUAL,59.3,39.0,49.11,102,,-8,,0,22,32,0,115,1,10,6271,549,12.30,,0.62,94,38,1,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1925,JAN,36.8,24.2,30.5,48,31,5,15,0,0,8,0,25,0,0,1062,0,1.95,30,1925-01-18,22,6,0,0,0
1925,FEB,46.0,34.2,40.1,54,22,27,17,0,0,0,0,9,0,0,689,0,1.59,35,1925-02-04,13,8,0,0,0
1925,MAR,50.4,32.8,41.6,62,27,25,13,0,0,0,0,15,0,0,717,0,0.67,36,1925-03-16,9,2,0,0,0
1925,APR,63.7,40.1,51.9,80,29,32,25,0,0,0,0,1,0,0,386,0,1.24,32,1925-04-19,6,6,0,0,0
1925,MAY,71.9,47.3,59.6,85,18,35,09,0,0,0,0,0,0,0,175,16,1.91,42,1925-05-21,6,3,1,1,0
1925,JUN,78.5,53.1,65.8,100,26,38,03,0,7,0,0,0,0,0,114,146,0.64,23,1925-06-09,7,3,0,0,0
1925,JUL,90.1,59.7,74.9,100,16,52,19,0,16,0,0,0,0,0,0,312,0.07,07,1925-07-24,1,0,0,0,0
1925,AUG,82.8,56.0,69.4,99,20,43,30,0,8,0,0,0,0,0,49,194,0.20,08,1925-08-22,4,0,0,0,0
1925,SEP,72.8,47.8,60.3,87,02,37,30,0,0,0,0,0,0,0,155,20,0.24,10,1925-09-26,5,1,0,0,0
1925,OCT,58.1,34.1,46.1,70,15,29,13,0,0,0,0,14,0,0,581,0,0.29,25,1925-10-26,3,1,0,0,0
1925,NOV,43.0,30.4,36.7,53,09,20,06,0,0,1,0,19,0,0,842,0,1.59,55,1925-11-27,10,6,1,0,0
1925,DEC,40.0,32.9,36.5,57,01,27,19,0,0,2,0,17,0,0,876,0,2.02,48,1925-12-21,14,5,0,0,0
1925,ANNUAL,61.3,41.1,51.19,100,,5,,0,31,11,0,100,0,0,5646,688,12.41,,1.42,100,41,2,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1926,JAN,34.2,27.1,30.6,46,17,18,22,0,0,11,0,30,0,0,1058,0,2.39,64,1926-01-05,15,8,1,0,0
1926,FEB,46.2,33.0,39.6,60,26,24,14,0,0,0,0,14,0,0,705,0,1.87,36,1926-02-04,14,8,0,0,0
1926,MAR,55.8,33.1,44.5,66,15,24,06,0,0,0,0,14,0,0,629,0,0.58,42,1926-03-30,5,1,0,0,0
1926,APR,66.8,41.1,54.0,90,29,26,02,0,1,0,0,6,0,0,331,9,0.90,35,1926-04-03,7,4,0,0,0
1926,MAY,68.0,45.2,56.6,83,13,35,09,0,0,0,0,0,0,0,256,3,0.57,25,1926-05-03,8,3,0,0,0
1926,JUN,78.9,52.1,65.5,98,25,43,09,0,7,0,0,0,0,0,95,118,0.79,39,1926-06-14,4,3,0,0,0
1926,JUL,88.8,59.8,74.3,103,11,50,28,0,14,0,0,0,0,0,0,296,0.02,02,1926-07-06,1,0,0,0,0
1926,AUG,82.0,53.7,67.8,98,24,49,27,0,3,0,0,0,0,0,26,120,1.77,72,1926-08-30,5,4,2,0,0
1926,SEP,64.3,42.1,53.2,81,05,22,24,0,0,0,0,4,0,0,348,4,0.60,22,1926-09-17,10,3,0,0,0
1926,OCT,60.6,40.2,50.4,74,05,26,29,0,0,0,0,4,0,0,446,0,0.79,31,1926-10-16,10,3,0,0,0
1926,NOV,47.0,34.0,40.5,58,10,26,19,0,0,1,0,13,0,0,729,0,2.56,41,1926-11-29,16,8,0,0,0
1926,DEC,35.3,25.5,30.4,55,01,1,14,0,0,13,0,27,0,0,1066,0,1.72,45,1926-12-01,15,5,0,0,0
1926,ANNUAL,60.7,40.6,50.68,103,,1,,0,25,25,0,112,0,0,5689,550,14.56,,0.72,110,50,3,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1927,JAN,32.7,23.2,27.9,44,03,-11,21,0,0,12,0,26,0,3,1140,0,2.18,39,1927-01-05,17,9,0,0,0
1927,FEB,40.0,29.1,34.6,51,20,15,13,0,0,4,0,16,0,0,845,0,2.71,10,1927-02-01,12,6,1,1,0
1927,MAR,48.1,32.0,40.1,65,30,24,09,0,0,0,0,17,0,0,765,0,1.43,36,1927-03-01,13,5,0,0,0
1927,APR,57.1,35.8,46.5,79,26,21,20,0,0,0,0,6,0,0,549,0,0.89,41,1927-04-02,8,2,0,0,0
1927,MAY,62.5,42.8,52.6,80,15,33,05,0,0,0,0,0,0,0,378,2,1.24,28,1927-05-03,14,7,0,0,0
1927,JUN,75.6,53.0,64.3,87,21,45,01,0,0,0,0,0,0,0,51,38,0.98,47,1927-06-08,9,2,0,0,0
1927,JUL,85.5,57.3,71.4,100,24,50,10,0,9,0,0,0,0,0,8,215,0.55,28,1927-07-25,3,2,0,0,0
1927,AUG,83.0,57.5,70.3,93,10,45,13,0,10,0,0,0,0,0,30,197,0.37,23,1927-08-31,4,1,0,0,0
1927,SEP,66.4,48.5,57.5,79,21,38,15,0,0,0,0,0,0,0,225,5,5.58,51,1927-09-10,16,11,3,3,0
1927,OCT,59.3,41.3,50.3,79,16,29,31,0,0,0,0,2,0,0,447,0,1.55,00,1927-10-03,9,2,1,1,0
1927,NOV,45.0,34.4,39.7,54,19,30,29,0,0,0,0,12,0,0,754,0,4.32,68,1927-11-06,18,12,3,0,0
1927,DEC,28.7,14.5,21.6,56,02,-5,31,0,0,22,0,27,0,3,1336,0,1.56,51,1927-12-11,13,4,1,0,0
1927,ANNUAL,57.1,39.2,48.13,100,,-11,,0,19,38,0,106,0,6,6528,457,23.36,,1.51,136,63,9,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1928,JAN,32.7,24.4,28.6,45,12,6,01,0,0,16,0,27,0,0,1121,0,1.75,60,1928-01-03,11,6,1,0,0
1928,FEB,39.3,23.6,31.5,48,17,11,24,0,0,3,0,27,0,0,966,0,0.22,05,1928-02-13,7,0,0,0,0
1928,MAR,51.5,33.9,42.7,68,19,17,01,0,0,0,0,11,0,0,684,0,1.88,34,1928-03-26,19,7,0,0,0
1928,APR,55.7,36.6,46.1,78,26,29,08,0,0,0,0,6,0,0,557,0,0.93,31,1928-04-30,11,3,0,0,0
1928,MAY,75.2,48.0,61.6,97,25,33,03,0,3,0,0,0,0,0,151,52,0.48,16,1928-05-22,7,2,0,0,0
1928,JUN,74.9,52.3,63.6,94,24,42,07,0,2,0,0,0,0,0,91,55,0.43,26,1928-06-21,8,2,0,0,0
1928,JUL,87.1,60.0,73.5,108,26,50,01,0,12,0,0,0,1,0,15,287,1.26,81,1928-07-03,5,3,1,0,0
1928,AUG,82.7,54.1,68.4,96,10,43,28,0,5,0,0,0,0,0,19,131,T,T,1928-08-25,0,0,0,0,0
1928,SEP,76.6,46.6,61.6,95,02,35,20,0,3,0,0,0,0,0,145,49,0.07,03,1928-09-12,3,0,0,0,0
1928,OCT,59.5,39.5,49.5,72,08,25,13,0,0,0,0,5,0,0,473,0,0.52,16,1928-10-04,8,2,0,0,0
1928,NOV,44.0,31.2,37.6,53,10,22,02,0,0,0,0,19,0,0,814,0,1.24,42,1928-11-09,11,5,0,0,0
1928,DEC,34.6,24.5,29.6,52,09,10,04,0,0,15,0,28,0,0,1092,0,1.81,36,1928-12-10,9,7,0,0,0
1928,ANNUAL,59.6,39.6,49.59,108,,6,,0,25,34,0,123,1,0,6128,574,10.59,,0.81,99,37,2,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1929,JAN,22.5,13.1,17.8,36,01,-17,30,0,0,29,0,31,0,6,1456,0,1.18,37,1929-01-31,10,5,0,0,1
1929,FEB,30.7,12.0,21.3,44,27,-12,08,0,0,16,0,28,0,8,1215,0,0.10,04,1929-02-23,4,0,0,0,0
1929,MAR,50.3,33.1,41.7,60,15,24,30,0,0,0,0,16,0,0,717,0,0.91,37,1929-03-29,10,3,0,0,0
1929,APR,54.8,35.1,44.9,73,26,25,09,0,0,0,0,11,0,0,595,0,1.14,25,1929-04-11,11,5,0,0,0
1929,MAY,69.2,44.4,56.8,88,21,35,07,0,0,0,0,0,0,0,263,16,0.72,60,1929-05-08,5,1,1,0,0
1929,JUN,73.2,50.6,61.9,88,24,40,02,0,0,0,0,0,0,0,119,35,0.82,43,1929-06-15,8,2,0,0,0
1929,JUL,85.8,55.4,70.6,103,31,47,12,0,8,0,0,0,0,0,4,185,T,T,1929-07-20,0,0,0,0,0
1929,AUG,88.7,57.4,73.0,99,28,44,20,0,15,0,0,0,0,0,6,264,0.06,05,1929-08-02,2,0,0,0,0
1929,SEP,70.6,45.0,57.8,90,13,32,30,0,1,0,0,1,0,0,236,27,0.30,15,1929-09-23,5,2,0,0,0
1929,OCT,64.7,38.7,51.7,80,15,24,31,0,0,0,0,5,0,0,405,0,0.49,26,1929-10-27,5,2,0,0,0
1929,NOV,42.7,23.9,33.3,55,02,10,23,0,0,1,0,29,0,0,944,0,T,T,1929-11-26,0,0,0,0,0
1929,DEC,39.9,29.8,34.8,53,29,17,04,0,0,2,0,21,0,0,926,0,1.83,56,1929-12-13,10,4,1,0,0
1929,ANNUAL,57.9,36.7,47.33,103,,-17,,0,24,48,0,142,0,14,6886,527,7.55,,0.60,70,24,2,0,1

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1930,JAN,23.8,8.5,16.2,52,04,-8,21,0,0,25,0,29,0,10,1506,0,0.85,23,1930-01-29,6,4,0,0,0
1930,FEB,44.8,31.4,38.1,60,18,14,14,0,0,1,0,18,0,0,747,0,1.52,45,1930-02-22,9,4,0,0,0
1930,MAR,51.8,32.4,42.1,70,28,20,02,0,0,0,0,17,0,0,703,0,0.71,51,1930-03-24,5,2,1,0,0
1930,APR,66.0,41.6,53.8,80,12,32,10,0,0,0,0,1,0,0,329,0,0.88,53,1930-04-24,9,1,1,0,0
1930,MAY,66.0,44.0,55.0,85,27,33,07,0,0,0,0,0,0,0,304,3,1.63,82,1930-05-20,9,4,1,0,0
1930,JUN,73.7,48.7,61.2,88,15,42,03,0,0,0,0,0,0,0,128,22,1.52,38,1930-06-20,7,1,1,1,0
1930,JUL,86.8,59.0,72.9,98,29,50,18,0,13,0,0,0,0,0,2,255,T,T,1930-07-30,0,0,0,0,0
1930,AUG,87.5,58.1,72.8,104,08,47,27,0,12,0,0,0,0,0,2,252,0.57,35,1930-08-15,3,2,0,0,0
1930,SEP,74.0,49.8,61.9,90,04,34,24,0,2,0,0,0,0,0,123,37,0.75,45,1930-09-28,7,2,0,0,0
1930,OCT,55.5,36.8,46.2,75,03,26,13,0,0,0,0,9,0,0,575,0,1.02,34,1930-10-17,6,4,0,0,0
1930,NOV,41.6,31.3,36.5,57,10,18,19,0,0,3,0,17,0,0,849,0,1.53,91,1930-11-12,8,2,1,0,0
1930,DEC,32.1,24.3,28.2,38,13,12,25,0,0,13,0,27,0,0,1132,0,0.86,26,1930-12-11,10,2,0,0,0
1930,ANNUAL,58.7,38.8,48.78,104,,-8,,0,27,42,0,118,0,10,6400,569,11.84,,1.38,79,28,5,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1931,JAN,38.6,30.1,34.4,58,28,21,21,0,0,2,0,23,0,0,942,0,1.50,39,1931-01-22,13,6,0,0,0
1931,FEB,41.2,28.1,34.6,54,18,18,12,0,0,1,0,24,0,0,843,0,0.86,24,1931-02-18,9,4,0,0,0
1931,MAR,49.4,33.9,41.6,58,21,21,26,0,0,1,0,12,0,0,718,0,1.52,58,1931-03-11,14,4,1,0,0
1931,APR,60.4,38.2,49.3,81,30,27,03,0,0,0,0,3,0,0,463,0,0.53,29,1931-04-07,8,1,0,0,0
1931,MAY,73.3,46.8,60.1,93,13,36,20,0,1,0,0,0,0,0,185,40,0.26,10,1931-05-15,8,1,0,0,0
1931,JUN,75.0,52.8,63.9,95,07,43,28,0,3,0,0,0,0,0,79,55,0.87,18,1931-06-16,9,4,0,0,0
1931,JUL,87.4,58.3,72.8,106,20,44,01,0,12,0,0,0,0,0,4,256,T,T,1931-07-30,0,0,0,0,0
1931,AUG,86.6,55.8,71.2,97,17,47,08,0,13,0,0,0,0,0,6,208,0.01,01,1931-08-19,1,0,0,0,0
1931,SEP,71.9,49.4,60.6,91,03,40,23,0,1,0,0,0,0,0,174,47,1.05,58,1931-09-09,6,4,1,0,0
1931,OCT,60.7,38.0,49.4,80,01,30,21,0,0,0,0,4,0,0,476,0,0.82,27,1931-10-22,7,3,0,0,0
1931,NOV,40.5,26.1,33.3,66,01,4,28,0,0,8,0,18,0,0,945,0,2.41,55,1931-11-09,13,6,2,0,0
1931,DEC,34.7,23.7,29.2,49,19,5,15,0,0,11,0,27,0,0,1101,0,3.88,70,1931-12-17,22,14,1,0,0
1931,ANNUAL,60.1,40.2,50.15,106,,4,,0,30,23,0,111,0,0,5936,606,13.71,,0.70,110,47,5,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1932,JAN,31.2,21.0,26.1,46,11,2,29,0,0,16,0,31,0,0,1200,0,2.01,60,1932-01-18,18,7,1,0,0
1932,FEB,37.0,22.4,29.7,60,26,-9,02,0,0,9,0,21,0,2,1014,0,0.83,23,1932-02-06,11,4,0,0,0
1932,MAR,45.6,30.9,38.3,65,31,13,11,0,0,2,0,15,0,0,824,0,2.70,63,1932-03-02,16,7,2,0,0
1932,APR,59.3,40.6,50.0,76,13,34,09,0,0,0,0,0,0,0,441,0,0.93,41,1932-04-19,12,2,0,0,0
1932,MAY,66.4,45.0,55.7,79,19,35,25,0,0,0,0,0,0,0,283,3,2.74,95,1932-05-22,13,5,3,0,0
1932,JUN,79.3,53.5,66.4,93,28,41,05,0,5,0,0,0,0,0,70,120,0.28,19,1932-06-13,6,1,0,0,0
1932,JUL,81.8,56.4,69.1,96,22,47,04,0,4,0,0,0,0,0,15,149,0.21,10,1932-07-03,4,1,0,0,0
1932,AUG,83.0,56.3,69.7,97,07,45,30,0,12,0,0,0,0,0,44,191,0.27,23,1932-08-22,3,1,0,0,0
1932,SEP,76.3,46.2,61.2,89,06,33,21,0,0,0,0,0,0,0,142,35,0.06,04,1932-09-19,3,0,0,0,0
1932,OCT,58.4,39.9,49.1,81,02,28,30,0,0,0,0,7,0,0,484,1,1.14,56,1932-10-12,8,4,1,0,0
1932,NOV,47.8,36.2,42.0,58,29,26,24,0,0,0,0,5,0,0,683,0,2.59,59,1932-11-15,16,8,1,0,0
1932,DEC,32.8,21.0,26.9,54,02,1,11,0,0,13,0,25,0,0,1174,0,2.13,70,1932-12-19,16,5,1,0,0
1932,ANNUAL,58.3,39.2,48.71,97,,-9,,0,21,40,0,104,0,2,6374,499,15.89,,0.95,126,45,9,0,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1933,JAN,36.7,26.8,31.7,48,08,11,18,0,0,8,0,25,0,0,1021,0,1.19,27,1933-01-31,15,5,0,0,0
1933,FEB,30.4,16.2,23.3,46,20,-17,09,0,0,15,0,24,0,6,1162,0,0.60,21,1933-02-11,10,2,0,0,0
1933,MAR,47.8,32.6,40.2,57,15,23,09,0,0,0,0,15,0,0,761,0,1.19,30,1933-03-30,13,4,0,0,0
1933,APR,59.1,37.8,48.5,76,27,28,09,0,0,0,0,6,0,0,489,0,0.28,23,1933-04-08,4,1,0,0,0
1933,MAY,63.0,42.0,52.5,86,25,36,19,0,0,0,0,0,0,0,385,3,0.59,20,1933-05-18,7,2,0,0,0
1933,JUN,76.6,51.3,64.0,97,14,40,10,0,3,0,0,0,0,0,89,65,1.16,42,1933-06-08,7,4,0,0,0
1933,JUL,86.2,57.5,71.8,101,24,49,05,0,10,0,0,0,0,0,0,218,0.17,17,1933-07-09,1,1,0,0,0
1933,AUG,84.5,56.1,70.3,98,16,46,21,0,13,0,0,0,0,0,35,207,0.64,30,1933-08-20,5,2,0,0,0
1933,SEP,68.2,45.3,56.8,83,04,30,25,0,0,0,0,1,0,0,244,3,1.25,42,1933-09-23,8,3,0,0,0
1933,OCT,62.9,40.5,51.7,81,07,28,21,0,0,0,0,2,0,0,403,0,2.72,89,1933-10-31,9,6,3,0,0
