Monthly Climate Data Summaries ( por - por )

Station:,NY CITY CENTRAL PARK,State:,NY,ID:,94728
Latitude:,40.77898 degreeN,Longitude:,73.96925 degreeW,Elevation:,140.0 feet
Station period of record:,maxt: 01/01/1869-10/23/2019; mint: 01/01/1869-10/23/2019; avgt: 01/01/1869-10/23/2019; hdd: 01/01/1869-10/23/2019; cdd: 01/01/1869-10/23/2019; pcpn: 01/01/1869-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1933,FEB,41.4,26.8,34.1,60,08,11,10,0,0,5,0,20,0,0,859,0,3.09,89,1933-02-11,10,7,2,0,0
1933,MAR,44.5,32.2,38.3,59,17,16,11,0,0,1,0,11,0,0,820,0,6.08,48,1933-03-07,15,12,5,1,0
1933,APR,57.9,42.9,50.4,78,29,33,23,0,0,0,0,0,0,0,431,2,5.18,12,1933-04-12,12,8,4,1,0
1933,MAY,72.8,55.9,64.4,90,27,46,06,0,1,0,0,0,0,0,91,80,5.20,96,1933-05-06,13,10,5,0,0
1933,JUN,81.7,63.1,72.4,97,09,48,15,0,5,0,0,0,1,0,17,244,2.67,87,1933-06-05,11,7,1,0,0
1933,JUL,84.5,67.1,75.8,102,31,54,03,0,10,0,0,0,3,0,5,346,3.72,17,1933-07-01,8,3,2,1,0
1933,AUG,82.1,67.6,74.8,100,01,60,11,0,4,0,0,0,2,0,1,313,8.85,23,1933-08-23,17,13,5,3,0
1933,SEP,76.9,62.2,69.5,90,27,52,16,0,1,0,0,0,0,0,28,172,10.09,16,1933-09-15,14,7,4,3,0
1933,OCT,64.7,47.5,56.1,78,01,32,29,0,0,0,0,2,0,0,276,6,2.52,85,1933-10-17,6,5,3,0,0
1933,NOV,48.3,35.3,41.8,69,30,17,16,0,0,2,0,12,0,0,687,0,0.90,33,1933-11-06,7,4,0,0,0
1933,DEC,39.7,25.6,32.7,55,25,-6,30,0,0,9,0,16,0,2,994,0,3.45,04,1933-12-26,12,8,2,1,0
1933,ANNUAL,61.9,46.8,54.32,102,,-6,,0,21,19,0,72,6,2,4969,1163,53.53,,4.16,132,88,34,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1934,JAN,40.8,28.5,34.6,58,28,6,29,0,0,6,0,20,0,0,932,0,3.42,14,1934-01-05,9,6,3,1,0
1934,FEB,28.3,11.5,19.9,42,19,-15,09,0,0,18,0,28,0,3,1257,0,3.01,90,1934-02-01,8,6,3,0,0
1934,MAR,45.9,28.7,37.3,71,18,13,23,0,0,3,0,21,0,0,850,0,4.47,20,1934-03-31,14,9,2,1,0
1934,APR,58.4,42.1,50.3,77,02,34,28,0,0,0,0,0,0,0,435,0,3.45,97,1934-04-11,16,9,2,0,0
1934,MAY,73.3,54.0,63.6,90,21,46,12,0,1,0,0,0,0,0,102,69,5.19,56,1934-05-03,13,8,4,2,0
1934,JUN,82.6,64.9,73.8,101,29,56,08,0,3,0,0,0,0,0,2,274,3.68,93,1934-06-19,9,6,2,2,0
1934,JUL,86.3,69.1,77.7,98,21,62,11,0,11,0,0,0,3,0,0,401,4.24,61,1934-07-28,8,7,3,1,0
1934,AUG,79.9,64.1,72.0,89,11,52,30,0,0,0,0,0,0,0,4,230,2.77,16,1934-08-16,9,6,2,1,0
1934,SEP,76.2,62.2,69.2,87,09,51,19,0,0,0,0,0,0,0,10,144,11.96,86,1934-09-08,12,12,7,3,0
1934,OCT,61.9,47.1,54.5,77,11,36,13,0,0,0,0,0,0,0,318,0,2.82,72,1934-10-06,8,5,1,1,0
1934,NOV,55.1,42.6,48.9,74,20,26,15,0,0,0,0,4,0,0,477,0,2.17,56,1934-11-06,13,7,1,0,0
1934,DEC,40.0,26.8,33.4,64,01,11,12,0,0,7,0,21,0,0,971,0,2.66,19,1934-12-19,8,6,2,1,0
1934,ANNUAL,60.9,45.3,53.12,101,,-15,,0,15,34,0,94,3,3,5358,1118,49.84,,4.86,127,87,32,13,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1935,JAN,36.1,21.6,28.8,58,10,-1,28,0,0,11,0,24,0,1,1115,0,3.91,09,1935-01-01,11,6,3,1,0
1935,FEB,38.2,24.1,31.2,59,25,4,01,0,0,6,0,21,0,0,939,0,3.17,53,1935-02-14,9,6,2,1,0
1935,MAR,52.0,34.7,43.4,77,16,18,09,0,0,0,0,11,0,0,662,0,2.48,80,1935-03-28,9,6,1,0,0
1935,APR,57.1,42.1,49.6,83,27,32,16,0,0,0,0,1,0,0,467,12,1.53,46,1935-04-09,13,5,0,0,0
1935,MAY,69.2,50.5,59.9,89,29,43,05,0,0,0,0,0,0,0,192,40,1.05,46,1935-05-07,8,4,0,0,0
1935,JUN,79.0,61.2,70.1,89,17,55,19,0,0,0,0,0,0,0,23,183,3.98,73,1935-06-18,12,9,3,0,0
1935,JUL,85.2,69.2,77.2,95,12,62,03,0,6,0,0,0,0,0,0,387,5.24,08,1935-07-20,11,9,5,2,0
1935,AUG,82.8,66.5,74.6,93,01,55,31,0,4,0,0,0,0,0,2,311,1.42,39,1935-08-11,8,5,0,0,0
1935,SEP,73.6,57.0,65.3,82,12,43,30,0,0,0,0,0,0,0,56,70,4.34,60,1935-09-06,7,5,4,2,0
1935,OCT,66.2,48.7,57.4,77,18,38,25,0,0,0,0,0,0,0,229,4,2.23,75,1935-10-30,9,5,2,0,0
1935,NOV,54.3,42.9,48.6,73,05,24,24,0,0,0,0,3,0,0,487,2,3.26,15,1935-11-28,13,7,2,2,0
1935,DEC,35.1,24.8,30.0,56,09,8,29,0,0,13,0,21,0,0,1077,0,1.24,50,1935-12-15,13,5,1,0,0
1935,ANNUAL,60.9,45.4,53.13,95,,-1,,0,10,30,0,81,0,1,5249,1009,33.85,,1.60,123,72,23,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1936,JAN,35.3,23.3,29.3,54,13,-3,23,0,0,11,0,23,0,1,1100,0,7.54,39,1936-01-19,11,7,5,3,0
1936,FEB,32.4,19.0,25.7,52,25,1,19,0,0,14,0,25,0,0,1132,0,2.68,88,1936-02-14,12,6,1,0,0
1936,MAR,52.7,37.6,45.2,70,30,17,07,0,0,1,0,7,0,0,607,0,5.45,51,1936-03-11,17,9,3,2,0
1936,APR,55.2,40.5,47.8,81,21,30,04,0,0,0,0,2,0,0,509,3,3.30,25,1936-04-06,14,9,1,1,0
1936,MAY,74.9,53.9,64.4,92,24,44,29,0,4,0,0,0,0,0,101,86,2.97,63,1936-05-13,7,5,1,1,0
1936,JUN,77.7,61.8,69.8,90,03,54,24,0,1,0,0,0,0,0,8,159,4.62,49,1936-06-13,11,8,3,1,0
1936,JUL,86.0,66.4,76.2,106,09,60,31,0,10,0,0,0,1,0,0,354,1.89,63,1936-07-18,6,5,1,0,0
1936,AUG,84.3,66.5,75.4,96,03,59,31,0,10,0,0,0,1,0,0,332,3.99,56,1936-08-06,13,7,2,2,0
1936,SEP,75.9,60.4,68.1,91,08,46,30,0,1,0,0,0,0,0,44,149,4.82,92,1936-09-18,8,3,1,1,0
1936,OCT,65.0,50.1,57.5,77,20,28,27,0,0,0,0,2,0,0,243,19,3.90,28,1936-10-17,9,5,2,2,0
1936,NOV,50.2,35.1,42.6,75,03,17,30,0,0,2,0,13,0,0,667,5,1.14,40,1936-11-08,8,4,0,0,0
1936,DEC,45.9,31.3,38.6,63,26,13,01,0,0,2,0,16,0,0,812,0,7.53,46,1936-12-02,13,10,6,2,0
1936,ANNUAL,61.4,45.6,53.49,106,,-3,,0,26,30,0,88,2,1,5223,1107,49.83,,3.92,129,78,26,15,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1937,JAN,46.7,33.7,40.2,66,15,25,28,0,0,1,0,15,0,0,763,0,5.97,97,1937-01-31,14,13,5,0,0
1937,FEB,41.7,27.9,34.8,57,13,14,03,0,0,3,0,22,0,0,839,0,2.48,14,1937-02-22,7,5,2,1,0
1937,MAR,42.7,30.3,36.5,61,04,19,10,0,0,2,0,19,0,0,876,0,2.90,20,1937-03-15,13,6,2,1,0
1937,APR,57.1,42.1,49.6,72,06,34,11,0,0,0,0,0,0,0,454,0,5.09,20,1937-04-21,12,10,4,3,0
1937,MAY,74.2,54.2,64.2,93,31,45,11,0,1,0,0,0,0,0,85,66,2.91,39,1937-05-14,8,3,3,1,0
1937,JUN,80.6,63.0,71.8,93,01,56,11,0,2,0,0,0,0,0,0,213,4.36,18,1937-06-21,14,12,2,1,0
1937,JUL,85.3,67.8,76.5,100,10,58,02,0,8,0,0,0,3,0,0,365,5.54,68,1937-07-12,8,7,3,2,0
1937,AUG,84.7,68.5,76.6,95,21,57,23,0,7,0,0,0,3,0,7,373,7.32,20,1937-08-11,16,9,4,3,0
1937,SEP,74.8,57.2,66.0,93,02,45,18,0,4,0,0,0,0,0,73,111,5.05,07,1937-09-13,6,4,2,2,0
1937,OCT,62.2,48.0,55.1,79,06,34,15,0,0,0,0,0,0,0,307,10,4.56,84,1937-10-20,10,7,3,1,0
1937,NOV,52.9,39.9,46.4,67,08,28,23,0,0,0,0,4,0,0,550,0,4.73,14,1937-11-28,9,4,2,2,0
1937,DEC,40.8,30.0,35.4,63,18,18,12,0,0,4,0,18,0,0,909,0,2.06,62,1937-12-06,7,6,1,0,0
1937,ANNUAL,62.1,47.0,54.54,100,,14,,0,22,10,0,78,6,0,4863,1138,52.97,,3.07,124,86,33,17,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1938,JAN,38.3,25.9,32.1,57,30,6,18,0,0,8,0,24,0,0,1013,0,3.99,35,1938-01-07,15,8,2,1,0
1938,FEB,42.7,28.1,35.4,60,18,12,28,0,0,3,0,18,0,0,824,0,1.97,52,1938-02-19,12,8,1,0,0
1938,MAR,52.4,35.9,44.1,77,22,9,04,0,0,1,0,11,0,0,642,2,2.22,57,1938-03-16,13,7,2,0,0
1938,APR,62.1,45.2,53.6,89,28,28,06,0,0,0,0,2,0,0,360,27,3.38,41,1938-04-18,9,6,2,1,0
1938,MAY,69.4,52.1,60.8,81,02,41,12,0,0,0,0,0,0,0,143,20,3.36,92,1938-05-14,11,7,2,0,0
1938,JUN,78.9,61.7,70.3,90,12,47,01,0,2,0,0,0,0,0,17,183,7.13,69,1938-06-28,15,11,5,2,0
1938,JUL,83.9,69.2,76.5,93,10,57,04,0,3,0,0,0,0,0,0,365,5.82,40,1938-07-23,15,10,3,1,0
1938,AUG,86.9,69.4,78.2,96,15,62,30,0,9,0,0,0,5,0,0,417,3.92,47,1938-08-08,8,6,3,1,0
1938,SEP,73.6,58.3,66.0,86,04,51,25,0,0,0,0,0,0,0,42,78,9.06,05,1938-09-21,12,9,3,3,0
1938,OCT,68.0,51.6,59.8,90,17,42,08,0,1,0,0,0,0,0,184,31,1.75,65,1938-10-06,5,3,2,0,0
1938,NOV,55.5,41.1,48.3,78,07,16,26,0,0,2,0,6,0,0,507,12,3.27,68,1938-11-19,10,7,3,0,0
1938,DEC,42.6,31.3,37.0,61,04,19,02,0,0,4,0,19,0,0,860,0,2.62,72,1938-12-27,15,7,2,0,0
1938,ANNUAL,63.0,47.6,55.29,96,,6,,0,15,18,0,80,5,0,4592,1135,48.49,,4.05,140,89,30,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1939,JAN,37.8,26.5,32.1,55,06,6,27,0,0,10,0,21,0,0,1010,0,3.80,19,1939-01-30,12,7,3,2,0
1939,FEB,44.9,29.1,37.0,69,20,14,17,0,0,2,0,15,0,0,779,0,6.20,59,1939-02-26,10,9,5,3,0
1939,MAR,46.6,31.8,39.2,73,27,16,11,0,0,1,0,17,0,0,792,0,4.78,89,1939-03-12,12,11,3,0,0
1939,APR,55.3,41.2,48.2,86,25,30,13,0,0,0,0,3,0,0,497,4,4.26,30,1939-04-06,15,9,3,1,0
1939,MAY,74.5,55.3,64.9,96,31,43,14,0,5,0,0,0,0,0,119,124,0.89,54,1939-05-09,5,3,1,0,0
1939,JUN,81.8,64.1,72.9,94,09,56,07,0,3,0,0,0,0,0,1,245,3.80,90,1939-06-30,11,5,2,2,0
1939,JUL,85.1,68.1,76.6,94,10,59,23,0,4,0,0,0,2,0,0,369,0.99,57,1939-07-29,5,3,1,0,0
1939,AUG,85.4,70.7,78.0,94,09,62,30,0,11,0,0,0,1,0,0,412,4.83,31,1939-08-19,14,6,2,2,0
1939,SEP,76.9,60.3,68.6,88,16,48,27,0,0,0,0,0,0,0,20,135,1.90,61,1939-09-08,7,6,1,0,0
1939,OCT,65.6,48.9,57.3,91,10,35,18,0,1,0,0,0,0,0,264,32,4.31,38,1939-10-31,10,8,4,1,0
1939,NOV,50.3,37.0,43.7,67,18,29,14,0,0,0,0,6,0,0,634,0,1.40,40,1939-11-05,1,1,1,1,0
1939,DEC,42.9,30.9,36.9,61,10,13,27,0,0,3,0,16,0,0,861,0,1.39,38,1939-12-20,7,5,0,0,0
1939,ANNUAL,62.4,47.1,54.73,96,,6,,0,24,16,0,78,3,0,4977,1321,38.55,,2.31,109,73,26,12,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1940,JAN,31.0,18.9,24.9,54,15,7,20,0,0,20,0,28,0,0,1234,0,2.61,06,1940-01-14,8,4,1,1,0
1940,FEB,38.9,26.8,32.9,54,12,15,26,0,0,3,0,22,0,0,924,0,2.63,97,1940-02-14,10,6,2,0,0
1940,MAR,41.0,29.2,35.1,63,31,16,12,0,0,3,0,23,0,0,919,0,4.73,99,1940-03-04,14,9,4,0,0
1940,APR,53.9,39.7,46.8,67,30,26,13,0,0,0,0,4,0,0,538,0,5.46,93,1940-04-08,10,8,4,2,0
1940,MAY,68.0,53.3,60.7,83,14,44,12,0,0,0,0,0,0,0,142,12,7.61,13,1940-05-31,16,9,4,2,0
1940,JUN,79.1,61.7,70.4,94,04,52,22,0,3,0,0,0,0,0,22,192,3.01,95,1940-06-24,12,7,2,0,0
1940,JUL,85.7,66.7,76.2,98,30,57,01,0,12,0,0,0,3,0,1,356,3.30,94,1940-07-11,9,6,1,1,0
1940,AUG,79.1,63.6,71.3,90,14,52,25,0,1,0,0,0,0,0,21,226,4.13,45,1940-08-28,12,9,3,1,0
1940,SEP,75.7,57.5,66.6,92,21,42,26,0,1,0,0,0,0,0,54,110,2.82,36,1940-09-25,5,3,1,1,0
1940,OCT,62.0,45.5,53.7,80,13,30,22,0,0,0,0,2,0,0,349,7,2.43,26,1940-10-30,7,3,2,1,0
1940,NOV,51.2,39.4,45.3,71,05,25,26,0,0,0,0,7,0,0,583,0,3.55,84,1940-11-02,12,7,3,0,0
1940,DEC,44.9,31.9,38.4,62,25,11,04,0,0,1,0,17,0,0,817,0,2.79,24,1940-12-16,9,5,2,1,0
1940,ANNUAL,59.3,44.6,51.91,98,,7,,0,17,27,0,103,3,0,5604,903,45.07,,3.13,124,76,29,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1941,JAN,35.6,23.2,29.4,47,23,10,14,0,0,7,0,26,0,0,1097,0,3.23,18,1941-01-16,11,6,2,1,0
1941,FEB,37.3,24.9,31.1,49,07,14,10,0,0,6,0,25,0,0,943,0,3.53,96,1941-02-07,5,3,1,1,0
1941,MAR,43.7,28.1,35.9,58,31,15,18,0,0,2,0,24,0,0,895,0,3.05,78,1941-03-08,11,4,2,1,0
1941,APR,66.5,47.2,56.8,87,15,36,03,0,0,0,0,0,0,0,273,36,2.40,08,1941-04-05,7,5,1,1,0
1941,MAY,75.5,54.0,64.7,96,22,39,03,0,3,0,0,0,0,0,92,90,2.25,78,1941-05-28,9,5,2,0,0
1941,JUN,80.8,63.0,71.9,96,22,54,01,0,7,0,0,0,3,0,25,237,4.77,71,1941-06-13,8,5,4,2,0
1941,JUL,83.9,67.7,75.8,98,02,62,05,0,6,0,0,0,1,0,2,346,4.07,78,1941-07-04,13,9,4,0,0
1941,AUG,83.8,64.2,74.0,97,09,55,28,0,6,0,0,0,0,0,0,288,5.92,30,1941-08-26,8,8,3,2,0
1941,SEP,80.4,59.6,70.0,93,01,46,30,0,5,0,0,0,0,0,20,176,0.51,51,1941-09-04,1,1,1,0,0
1941,OCT,69.0,52.4,60.7,94,05,37,29,0,2,0,0,0,0,0,188,63,1.87,71,1941-10-10,8,6,1,0,0
1941,NOV,57.2,42.8,50.0,72,20,31,25,0,0,0,0,1,0,0,441,0,3.39,59,1941-11-01,6,4,3,1,0
1941,DEC,44.6,32.0,38.3,62,04,14,21,0,0,3,0,15,0,0,818,0,4.05,97,1941-12-13,7,5,1,1,0
1941,ANNUAL,63.3,46.7,55.01,98,,10,,0,29,18,0,91,4,0,4794,1236,39.04,,2.97,94,61,25,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1942,JAN,37.5,23.9,30.7,57,02,5,08,0,0,8,0,24,0,0,1055,0,2.88,09,1942-01-31,10,6,2,1,0
1942,FEB,36.5,22.8,29.6,52,17,6,03,0,0,8,0,25,0,0,986,0,2.53,00,1942-02-16,8,4,2,1,0
1942,MAR,49.5,36.5,43.0,69,08,33,30,0,0,0,0,0,0,0,675,0,5.91,63,1942-03-03,15,10,4,2,0
1942,APR,63.6,44.0,53.8,91,30,33,09,0,1,0,0,0,0,0,342,17,1.09,85,1942-04-09,4,2,1,0,0
1942,MAY,73.8,56.8,65.3,92,30,47,11,0,1,0,0,0,0,0,66,85,1.78,84,1942-05-07,8,6,1,0,0
1942,JUN,79.5,62.5,71.0,89,19,52,03,0,0,0,0,0,0,0,22,208,3.59,54,1942-06-07,15,9,2,0,0
1942,JUL,85.1,67.5,76.3,97,19,59,07,0,3,0,0,0,1,0,0,358,7.15,46,1942-07-02,12,11,5,4,0
1942,AUG,81.3,65.9,73.6,93,21,54,25,0,3,0,0,0,2,0,1,275,9.08,10,1942-08-09,10,8,5,4,0
1942,SEP,77.1,59.4,68.3,93,03,42,29,0,4,0,0,0,0,0,52,156,4.23,20,1942-09-27,9,7,4,1,0
1942,OCT,66.3,51.2,58.8,84,09,38,28,0,0,0,0,0,0,0,198,10,1.98,71,1942-10-26,8,4,2,0,0
1942,NOV,54.0,40.0,47.0,74,20,26,15,0,0,1,0,5,0,0,534,0,3.72,21,1942-11-01,12,7,3,1,0
1942,DEC,38.0,24.1,31.1,58,02,-4,20,0,0,6,0,24,0,2,1043,0,4.57,34,1942-12-30,14,8,2,2,0
1942,ANNUAL,62.0,46.3,54.16,97,,-4,,0,12,23,0,78,3,2,4974,1109,48.51,,4.10,125,82,33,16,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1943,JAN,37.2,24.3,30.7,56,16,10,22,0,0,12,0,26,0,0,1056,0,2.46,25,1943-01-28,12,4,1,1,0
1943,FEB,42.1,27.0,34.6,63,20,-8,15,0,0,6,0,20,0,1,842,0,1.87,62,1943-02-13,11,4,2,0,0
1943,MAR,48.3,32.1,40.2,72,26,7,04,0,0,4,0,12,0,0,764,0,3.68,92,1943-03-06,10,5,2,1,0
1943,APR,54.9,37.2,46.1,78,25,24,07,0,0,0,0,9,0,0,559,0,1.72,47,1943-04-19,12,7,0,0,0
1943,MAY,71.4,53.7,62.5,89,08,41,02,0,0,0,0,0,0,0,138,70,5.04,84,1943-05-12,15,7,3,2,0
1943,JUN,84.6,67.7,76.2,99,25,56,10,0,11,0,0,0,6,0,6,348,2.17,72,1943-06-01,7,6,1,0,0
1943,JUL,85.5,68.2,76.9,93,18,52,01,0,8,0,0,0,2,0,2,378,3.38,54,1943-07-05,11,5,2,1,0
1943,AUG,85.3,66.5,75.9,94,25,56,28,0,7,0,0,0,0,0,1,347,3.80,16,1943-08-10,7,6,3,1,0
1943,SEP,76.3,58.4,67.3,91,01,46,26,0,2,0,0,0,0,0,49,128,1.71,62,1943-09-15,7,4,1,0,0
1943,OCT,63.3,48.3,55.8,83,07,40,11,0,0,0,0,0,0,0,290,13,7.60,40,1943-10-26,12,10,5,2,0
1943,NOV,52.6,38.1,45.3,66,09,26,17,0,0,0,0,7,0,0,582,0,2.11,43,1943-11-02,8,6,0,0,0
1943,DEC,40.5,25.5,33.0,57,09,10,24,0,0,6,0,22,0,0,981,0,1.20,07,1943-12-26,2,2,1,1,0
1943,ANNUAL,61.9,45.7,53.81,99,,-8,,0,28,28,0,96,8,1,5270,1284,36.74,,3.40,114,66,21,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1944,JAN,40.0,27.8,33.9,62,27,12,09,0,0,3,0,24,0,0,956,0,3.20,99,1944-01-04,9,5,3,0,0
1944,FEB,40.1,26.2,33.2,60,24,13,19,0,0,5,0,23,0,0,917,0,1.73,61,1944-02-14,9,8,1,0,0
1944,MAR,44.5,30.6,37.6,62,25,16,05,0,0,3,0,16,0,0,840,0,5.98,93,1944-03-13,12,12,4,2,0
1944,APR,57.1,40.6,48.9,80,30,26,06,0,0,0,0,4,0,0,479,2,4.75,71,1944-04-24,12,8,3,1,0
1944,MAY,76.6,57.4,67.0,92,31,47,08,0,1,0,0,0,0,0,62,132,1.18,52,1944-05-07,8,4,1,0,0
1944,JUN,81.3,63.2,72.3,93,29,50,05,0,5,0,0,0,0,0,14,239,3.35,17,1944-06-10,9,6,2,1,0
1944,JUL,89.2,69.5,79.4,94,25,61,22,0,17,0,0,0,1,0,0,453,1.83,78,1944-07-27,6,3,2,0,0
1944,AUG,88.0,67.6,77.8,102,11,56,25,0,11,0,0,0,7,0,0,404,1.84,88,1944-08-16,7,5,1,0,0
1944,SEP,77.8,62.3,70.0,97,02,50,30,0,3,0,0,0,0,0,27,184,10.30,94,1944-09-13,6,4,4,3,0
1944,OCT,65.5,48.6,57.0,88,07,36,28,0,0,0,0,0,0,0,260,21,2.32,88,1944-10-20,6,4,2,0,0
1944,NOV,52.4,39.5,46.0,69,03,29,26,0,0,0,0,5,0,0,565,0,5.96,67,1944-11-27,9,8,5,2,0
1944,DEC,38.3,26.4,32.3,53,08,12,22,0,0,7,0,23,0,0,1005,0,2.57,81,1944-12-27,9,6,1,0,0
1944,ANNUAL,62.6,46.7,54.67,102,,12,,0,37,18,0,95,8,0,5125,1435,45.01,,3.94,102,73,29,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1945,JAN,32.5,17.9,25.2,55,01,2,25,0,0,15,0,30,0,0,1226,0,2.24,77,1945-01-16,9,6,1,0,0
1945,FEB,40.6,27.2,33.9,58,27,15,01,0,0,5,0,22,0,0,863,0,2.94,81,1945-02-26,12,9,3,0,0
1945,MAR,60.1,42.1,51.1,86,29,26,08,0,0,0,0,6,0,0,443,20,2.23,94,1945-03-06,11,5,1,0,0
1945,APR,64.4,46.8,55.6,83,14,35,06,0,0,0,0,0,0,0,284,11,3.66,68,1945-04-25,10,8,3,1,0
1945,MAY,67.8,50.6,59.2,84,22,41,11,0,0,0,0,0,0,0,192,19,5.34,26,1945-05-10,15,9,3,1,0
1945,JUN,79.6,62.1,70.9,97,30,44,01,0,8,0,0,0,2,0,75,259,4.01,20,1945-06-19,11,7,4,1,0
1945,JUL,81.7,67.4,74.5,96,01,58,12,0,2,0,0,0,1,0,0,306,5.16,32,1945-07-17,16,11,2,2,0
1945,AUG,82.1,64.7,73.4,93,30,53,24,0,6,0,0,0,0,0,11,277,2.75,33,1945-08-06,4,3,3,1,0
1945,SEP,78.2,62.4,70.3,91,08,44,30,0,2,0,0,0,0,0,38,205,5.50,10,1945-09-14,10,7,2,2,0
1945,OCT,64.4,48.0,56.2,80,19,38,04,0,0,0,0,0,0,0,275,8,2.03,50,1945-10-25,10,6,1,0,0
1945,NOV,54.4,40.7,47.6,72,09,25,24,0,0,1,0,6,0,0,518,2,4.56,82,1945-11-28,14,8,5,0,0
1945,DEC,36.5,25.4,31.0,54,08,10,23,0,0,11,0,24,0,0,1043,0,4.56,26,1945-12-25,13,8,3,2,0
1945,ANNUAL,62.0,46.4,54.16,97,,2,,0,18,32,0,88,3,0,4968,1107,44.98,,3.10,135,87,31,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1946,JAN,41.2,27.0,34.1,62,07,5,20,0,0,7,0,22,0,0,951,0,1.86,69,1946-01-30,9,5,1,0,0
1946,FEB,39.1,24.2,31.7,63,14,12,04,0,0,5,0,24,0,0,928,0,1.76,56,1946-02-19,11,5,1,0,0
1946,MAR,58.9,40.7,49.8,79,28,26,01,0,0,0,0,3,0,0,468,5,3.21,21,1946-03-15,10,6,2,2,0
1946,APR,59.3,41.5,50.4,78,23,34,11,0,0,0,0,0,0,0,430,0,1.43,40,1946-04-02,10,5,0,0,0
1946,MAY,71.1,52.7,61.9,87,30,43,08,0,0,0,0,0,0,0,129,39,6.80,09,1946-05-27,13,6,4,3,0
1946,JUN,79.1,60.2,69.7,91,27,47,03,0,4,0,0,0,0,0,38,183,3.36,24,1946-06-02,8,4,1,1,0
