Monthly Climate Data Summaries ( por - por )

Station:,SALEM AP (MCNARY FIELD),State:,OR,ID:,24232
Latitude:,44.905 degreeN,Longitude:,123.0011 degreeW,Elevation:,205.0 feet
Station period of record:,maxt: 01/01/1893-10/23/2019; mint: 01/01/1893-10/23/2019; avgt: 01/01/1893-10/23/2019; hdd: 01/01/1893-10/23/2019; cdd: 01/01/1893-10/23/2019; pcpn: 01/01/1893-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1920,DEC,48.0,37.0,42.5,58,29,26,14,0,0,0,0,5,0,0,690,0,8.29,31,1920-12-11,26,19,3,2,0
1920,ANNUAL,62.9,39.2,51.03,105,,19,,3,19,2,10,84,0,0,5082,235,39.84,,2.05,148,100,21,5,3

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1921,JAN,46.1,33.1,39.5,56,02,22,11,0,0,0,2,11,0,0,731,0,7.27,09,1921-01-05,26,21,4,1,0
1921,FEB,52.2,37.8,45.0,64,24,27,18,0,0,0,0,5,0,0,552,0,6.90,14,1921-02-21,19,17,6,1,0
1921,MAR,55.9,37.3,46.6,70,28,30,14,0,0,0,0,6,0,0,563,0,5.07,57,1921-03-17,19,11,3,2,0
1921,APR,60.7,38.6,49.6,75,09,27,07,0,0,0,0,4,0,0,453,0,1.93,32,1921-04-13,15,6,0,0,0
1921,MAY,67.9,42.7,55.3,84,24,33,27,0,0,0,0,0,0,0,294,0,1.62,48,1921-05-04,13,5,0,0,0
1921,JUN,76.2,51.2,63.7,86,05,43,25,0,0,0,0,0,0,0,62,32,M,M,M,M,M,M,M,7
1921,JUL,83.3,47.0,65.2,95,23,37,03,0,5,0,0,0,0,0,38,49,T,T,1921-07-03,0,0,0,0,0
1921,AUG,83.6,49.5,66.6,95,06,40,23,0,5,0,0,0,0,0,29,83,0.13,10,1921-08-18,2,1,0,0,0
1921,SEP,73.4,43.6,58.5,83,10,32,13,0,0,0,0,2,0,0,187,0,1.86,17,1921-09-19,7,5,1,1,0
1921,OCT,67.8,43.5,55.7,84,07,36,21,0,0,0,1,0,0,0,272,0,3.69,26,1921-10-26,14,9,2,1,0
1921,NOV,54.7,40.7,47.8,67,05,32,09,0,0,0,1,1,0,0,493,0,10.37,30,1921-11-20,24,16,6,2,0
1921,DEC,M,32.1,M,M,M,19,24,4,0,1,0,18,0,0,708,0,2.81,70,1921-12-13,18,8,2,0,1
1921,ANNUAL,64.2,41.5,52.95,95,,19,,4,10,1,4,47,0,0,4382,164,42.70,,2.30,168,102,24,8,8

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1922,JAN,43.3,28.2,35.6,55,24,15,19,2,0,2,0,22,0,0,846,0,3.11,63,1922-01-06,17,12,1,0,0
1922,FEB,46.9,31.3,39.1,59,06,17,02,0,0,0,0,14,0,0,720,0,4.33,17,1922-02-08,14,9,4,1,0
1922,MAR,51.0,34.4,42.7,64,31,26,01,0,0,0,0,9,0,0,683,0,6.14,88,1922-03-19,25,19,3,0,0
1922,APR,57.5,37.9,47.6,76,25,33,18,0,0,0,1,0,0,0,497,0,2.16,46,1922-04-15,13,7,0,0,0
1922,MAY,69.6,44.6,57.1,94,31,34,08,0,3,0,0,0,0,0,269,31,0.93,17,1922-05-04,14,5,0,0,0
1922,JUN,81.7,50.7,66.2,93,26,44,15,0,5,0,0,0,0,0,27,72,0.03,03,1922-06-22,1,0,0,0,0
1922,JUL,86.7,52.3,69.5,100,02,46,21,0,11,0,0,0,0,0,5,151,0.00,00,1922-07-31,0,0,0,0,0
1922,AUG,80.9,53.1,67.0,93,24,48,22,0,3,0,0,0,0,0,17,85,1.49,75,1922-08-11,6,2,2,0,0
1922,SEP,77.0,49.6,63.3,96,11,44,08,0,3,0,0,0,0,0,86,42,1.97,72,1922-09-27,8,5,2,0,0
1922,OCT,62.1,45.5,53.7,76,08,36,30,0,0,0,2,0,0,0,319,0,4.91,74,1922-10-26,20,9,3,1,0
1922,NOV,48.5,M,M,57,17,M,M,0,0,0,4,14,0,0,622,0,2.57,47,1922-11-17,18,9,0,0,0
1922,DEC,44.3,M,M,62,23,M,M,0,0,6,9,8,0,0,570,0,10.41,51,1922-12-09,25,16,8,2,0
1922,ANNUAL,62.6,41.6,52.43,100,,15,,2,25,8,16,67,0,0,4661,381,38.05,,1.74,161,93,23,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1923,JAN,47.6,M,M,57,07,M,M,0,0,0,5,5,0,0,578,0,10.17,25,1923-01-07,24,18,8,3,0
1923,FEB,44.0,29.6,37.2,61,28,19,14,0,0,1,3,19,0,0,690,0,2.62,90,1923-02-12,12,7,1,0,0
1923,MAR,55.1,35.7,45.5,80,29,25,03,0,0,0,1,10,0,0,577,0,1.99,38,1923-03-13,16,8,0,0,0
1923,APR,62.9,41.0,52.0,82,15,35,09,0,0,0,1,0,0,0,372,0,1.70,36,1923-04-03,15,9,0,0,0
1923,MAY,67.7,46.1,56.9,86,08,34,02,0,0,0,0,0,0,0,245,3,1.89,33,1923-05-09,16,7,0,0,0
1923,JUN,73.8,49.8,61.8,95,28,44,11,0,1,0,0,0,0,0,131,43,0.97,34,1923-06-21,10,5,0,0,0
1923,JUL,80.2,55.0,67.6,94,14,50,31,0,3,0,0,0,0,0,17,107,M,M,M,M,M,M,M,24
1923,AUG,84.9,55.0,69.9,97,15,49,10,0,6,0,0,0,0,0,5,165,0.05,03,1923-08-05,2,0,0,0,0
1923,SEP,77.3,50.0,63.7,97,07,42,22,0,2,0,0,0,0,0,78,45,0.70,53,1923-09-24,4,1,1,0,0
1923,OCT,64.8,44.0,54.4,88,01,34,29,0,0,0,0,0,0,0,323,4,2.21,52,1923-10-15,10,7,2,0,0
1923,NOV,57.1,38.9,48.0,68,04,31,17,0,0,0,0,3,0,0,501,0,3.80,88,1923-11-23,15,5,2,1,0
1923,DEC,47.9,M,M,54,24,M,M,0,0,0,4,5,0,0,631,0,6.22,11,1923-12-06,20,14,2,1,0
1923,ANNUAL,63.7,43.6,53.97,97,,19,,0,12,1,14,42,0,0,4148,367,33.53,,2.11,147,84,17,5,24

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1924,JAN,45.8,32.0,39.3,62,26,5,01,2,0,4,0,14,0,0,739,0,3.54,08,1924-01-30,15,8,3,1,0
1924,FEB,54.3,40.7,47.5,64,11,28,09,0,0,0,0,3,0,0,499,0,2.59,59,1924-02-06,16,10,1,0,2
1924,MAR,54.9,36.2,45.6,64,13,31,26,0,0,0,0,5,0,0,594,0,1.29,25,1924-03-19,16,6,0,0,0
1924,APR,64.4,39.6,52.0,83,26,31,15,0,0,0,0,4,0,0,383,0,1.10,38,1924-04-14,10,5,0,0,0
1924,MAY,74.8,45.9,60.3,90,31,37,03,0,1,0,0,0,0,0,148,14,0.61,61,1924-05-04,1,1,1,0,0
1924,JUN,78.1,52.0,65.0,98,29,45,06,0,3,0,0,0,0,0,57,65,0.22,17,1924-06-17,3,1,0,0,0
1924,JUL,83.5,51.1,67.3,99,24,40,12,0,5,0,0,0,0,0,18,97,T,T,1924-07-14,0,0,0,0,0
1924,AUG,80.4,53.4,66.9,93,26,42,30,0,4,0,0,0,0,0,15,84,0.53,43,1924-08-18,2,2,0,0,0
1924,SEP,76.3,48.5,62.4,96,12,38,26,0,3,0,0,0,0,0,118,47,2.37,17,1924-09-24,5,4,2,1,0
1924,OCT,63.9,45.4,54.7,75,06,34,10,0,0,0,0,0,0,0,313,0,8.31,77,1924-10-28,21,13,7,3,0
1924,NOV,51.3,38.4,45.0,59,22,29,30,1,0,0,0,9,0,0,570,0,7.98,61,1924-11-07,16,11,6,3,0
1924,DEC,42.5,29.3,35.9,63,11,5,26,0,0,9,0,13,0,0,893,0,4.61,96,1924-12-04,15,10,5,0,0
1924,ANNUAL,64.3,42.7,53.60,99,,5,,3,16,13,0,48,0,0,4347,307,33.15,,1.77,120,71,25,8,2

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1925,JAN,49.5,39.6,44.5,60,21,28,15,0,0,0,2,3,0,0,585,0,6.73,04,1925-01-29,27,20,2,1,0
1925,FEB,52.2,40.0,46.0,59,03,32,16,0,0,0,1,1,0,0,505,0,8.07,14,1925-02-08,20,18,7,1,0
1925,MAR,55.6,37.6,46.6,66,01,31,29,0,0,0,0,5,0,0,562,0,1.41,33,1925-03-20,16,6,0,0,0
1925,APR,63.3,43.1,53.2,81,28,35,25,0,0,0,0,0,0,0,347,0,2.71,80,1925-04-15,14,7,1,0,1
1925,MAY,71.8,47.5,59.7,87,05,38,08,0,0,0,0,0,0,0,166,9,1.86,58,1925-05-10,14,5,1,0,0
1925,JUN,76.0,50.4,63.2,100,24,44,11,0,4,0,0,0,0,0,111,65,0.96,44,1925-06-03,8,3,0,0,0
1925,JUL,84.9,53.8,69.3,94,09,49,07,0,8,0,0,0,0,0,4,145,0.00,00,1925-07-31,0,0,0,0,0
1925,AUG,80.4,52.2,66.3,97,08,43,27,0,3,0,0,0,0,0,39,88,0.77,71,1925-08-22,4,1,1,0,0
1925,SEP,73.7,50.5,62.1,90,23,42,20,0,2,0,0,0,0,0,101,22,1.73,77,1925-09-29,8,4,1,0,0
1925,OCT,65.6,42.6,54.2,77,04,34,13,0,0,0,1,0,0,0,315,0,0.03,02,1925-10-17,2,0,0,0,0
1925,NOV,50.2,39.8,44.9,59,18,28,23,1,0,0,1,5,0,0,556,0,5.65,22,1925-11-11,20,13,4,1,0
1925,DEC,51.7,38.4,44.9,64,23,28,30,1,0,0,1,7,0,0,576,0,3.40,92,1925-12-20,15,10,1,0,0
1925,ANNUAL,64.7,44.7,54.82,100,,28,,2,17,0,6,21,0,0,3867,329,33.32,,1.22,148,87,18,3,1

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1926,JAN,47.1,34.5,40.8,60,21,24,13,0,0,0,0,12,0,0,743,0,3.21,65,1926-01-28,21,8,2,0,0
1926,FEB,54.5,41.2,47.9,62,28,32,12,0,0,0,0,1,0,0,474,0,8.91,55,1926-02-06,21,15,8,2,0
1926,MAR,64.4,40.1,52.3,79,29,33,07,0,0,0,0,0,0,0,386,0,0.64,20,1926-03-08,7,3,0,0,0
1926,APR,72.5,46.0,59.3,93,28,37,23,0,2,0,0,0,0,0,181,16,0.49,34,1926-04-03,8,1,0,0,0
1926,MAY,68.6,47.7,58.2,86,12,37,09,0,0,0,0,0,0,0,213,5,2.95,50,1926-05-03,20,12,1,0,0
1926,JUN,81.3,52.7,67.0,100,24,43,11,0,8,0,0,0,0,0,61,128,0.24,21,1926-06-19,3,1,0,0,0
1926,JUL,86.2,55.5,70.8,107,10,47,28,0,10,0,0,0,0,0,2,192,0.00,00,1926-07-31,0,0,0,0,0
1926,AUG,80.7,53.9,67.3,94,24,48,01,0,2,0,0,0,0,0,6,85,2.42,70,1926-08-26,7,6,3,0,0
1926,SEP,72.1,48.0,60.0,89,04,35,27,0,0,0,1,0,0,0,152,18,1.89,70,1926-09-16,10,6,1,0,0
1926,OCT,66.1,45.9,56.0,78,05,33,31,0,0,0,0,0,0,0,274,0,4.28,89,1926-10-15,17,11,2,0,0
1926,NOV,55.6,41.6,48.6,67,01,33,03,0,0,0,0,0,0,0,483,0,9.30,75,1926-11-29,21,14,6,3,0
1926,DEC,47.5,36.1,41.8,62,01,20,14,0,0,0,0,8,0,0,709,0,4.84,80,1926-12-01,20,13,3,0,0
1926,ANNUAL,66.4,45.3,55.85,107,,20,,0,22,0,1,21,0,0,3684,444,39.17,,1.75,155,90,26,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1927,JAN,M,M,M,M,M,M,M,5,0,4,5,10,0,0,589,0,8.90,09,1927-01-02,22,18,5,2,0
1927,FEB,51.6,37.0,44.3,57,01,25,14,0,0,0,0,7,0,0,572,0,9.05,69,1927-02-01,21,15,6,3,0
1927,MAR,54.8,37.5,46.1,67,29,31,19,0,0,0,0,2,0,0,576,0,2.65,42,1927-03-01,16,11,0,0,0
1927,APR,62.1,40.0,51.0,82,24,32,11,0,0,0,0,1,0,0,411,0,1.46,45,1927-04-07,12,6,0,0,0
1927,MAY,64.6,43.8,54.2,86,14,39,30,0,0,0,0,0,0,0,329,2,1.75,32,1927-05-03,16,6,0,0,0
1927,JUN,77.7,51.7,64.7,91,20,42,02,0,1,0,0,0,0,0,43,39,1.54,89,1927-06-08,6,3,1,0,0
1927,JUL,86.5,52.8,69.6,108,23,49,11,0,10,0,0,0,0,0,6,159,0.01,01,1927-07-07,1,0,0,0,0
1927,AUG,84.6,53.6,69.1,98,17,46,30,1,11,0,0,0,0,0,16,146,0.12,05,1927-08-29,3,0,0,0,0
1927,SEP,71.2,51.3,61.3,86,18,42,08,0,0,0,0,0,0,0,120,15,3.71,24,1927-09-27,15,7,2,1,0
1927,OCT,63.5,44.6,54.0,75,20,32,31,0,0,0,1,1,0,0,322,0,3.91,58,1927-10-17,20,12,2,0,0
1927,NOV,55.5,42.9,49.3,70,03,33,10,0,0,0,1,0,0,0,450,0,7.02,18,1927-11-25,25,14,6,1,0
1927,DEC,42.4,32.0,37.2,57,02,17,31,0,0,1,1,16,0,0,827,0,3.11,51,1927-12-28,14,11,1,0,0
1927,ANNUAL,63.6,43.6,53.71,108,,11,,6,22,5,8,37,0,0,4261,361,43.23,,1.69,171,103,23,7,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1928,JAN,45.1,34.0,39.5,60,06,17,01,0,0,4,0,14,0,0,783,0,4.83,80,1928-01-01,17,14,2,0,0
1928,FEB,50.7,34.3,42.5,60,17,27,15,0,0,0,0,10,0,0,643,0,1.29,26,1928-02-24,16,4,0,0,0
1928,MAR,58.1,42.1,50.1,73,18,31,14,0,0,0,0,2,0,0,453,0,8.00,07,1928-03-26,21,18,7,2,0
1928,APR,59.5,41.1,50.3,76,25,34,06,0,0,0,0,0,0,0,433,0,5.21,96,1928-04-17,21,12,4,0,0
1928,MAY,76.1,46.0,61.0,93,24,35,02,0,2,0,0,0,0,0,139,24,0.45,21,1928-05-29,5,2,0,0,0
1928,JUN,69.5,51.4,60.4,82,03,44,07,1,0,0,0,0,0,0,135,10,0.85,40,1928-06-10,8,2,0,0,0
1928,JUL,81.9,54.0,68.0,103,23,48,15,0,6,0,0,0,0,0,33,133,0.05,03,1928-07-05,3,0,0,0,0
1928,AUG,82.7,48.1,65.4,93,09,41,22,0,4,0,0,0,0,0,31,52,0.00,00,1928-08-31,0,0,0,0,0
1928,SEP,75.9,M,M,94,23,M,M,0,2,0,8,0,0,0,109,6,0.78,63,1928-09-12,4,2,1,0,0
1928,OCT,65.6,M,M,79,09,M,M,0,0,0,4,7,0,0,301,2,1.78,54,1928-10-04,13,7,1,0,0
1928,NOV,51.3,38.5,44.7,63,01,27,17,0,0,0,1,3,0,0,583,0,7.15,48,1928-11-10,19,10,4,2,0
1928,DEC,44.5,31.5,38.0,60,09,22,05,0,0,1,0,17,0,0,828,0,7.64,64,1928-12-27,17,10,7,2,0
1928,ANNUAL,63.4,42.2,52.68,103,,17,,1,14,5,13,53,0,0,4471,227,38.03,,2.48,144,81,26,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1929,JAN,40.4,27.7,34.1,50,01,14,30,0,0,5,0,24,0,0,952,0,2.50,68,1929-01-31,13,9,1,0,0
1929,FEB,44.4,27.6,36.0,54,28,13,10,0,0,0,0,17,0,0,805,0,1.28,44,1929-02-23,14,3,0,0,0
1929,MAR,56.0,37.7,46.9,66,27,26,06,0,0,0,0,6,0,0,556,0,2.51,40,1929-03-20,15,9,0,0,0
1929,APR,58.0,36.8,47.4,74,26,28,05,0,0,0,0,8,0,0,521,0,4.09,39,1929-04-14,19,11,1,1,0
1929,MAY,68.9,42.9,55.9,80,22,35,06,0,0,0,0,0,0,0,272,0,1.10,27,1929-05-13,11,4,0,0,0
1929,JUN,73.4,48.9,61.2,89,24,36,19,1,0,0,0,0,0,0,125,23,1.71,76,1929-06-15,13,5,1,0,0
1929,JUL,83.6,46.8,65.2,96,29,41,22,0,4,0,0,0,0,0,29,44,0.00,00,1929-07-31,0,0,0,0,0
1929,AUG,87.6,47.2,66.9,98,10,39,24,3,11,0,0,0,0,0,15,77,0.05,05,1929-08-31,1,0,0,0,0
1929,SEP,79.9,43.6,61.8,93,16,33,27,0,5,0,0,0,0,0,116,26,0.27,18,1929-09-23,4,1,0,0,0
1929,OCT,70.1,42.2,56.1,83,22,28,29,0,0,0,1,4,0,0,258,0,1.17,44,1929-10-17,12,4,0,0,0
1929,NOV,55.5,30.3,42.9,69,03,22,24,0,0,0,0,20,0,0,656,0,0.63,30,1929-11-10,6,1,0,0,0
1929,DEC,53.5,36.7,45.1,72,09,25,03,0,0,0,0,7,0,0,609,0,11.09,36,1929-12-14,24,14,9,3,0
1929,ANNUAL,64.2,39.1,51.57,98,,13,,4,20,5,1,86,0,0,4914,170,26.40,,2.36,132,61,12,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1930,JAN,35.5,19.3,27.4,56,01,-5,21,0,0,14,0,25,0,2,1157,0,3.98,82,1930-01-04,14,9,4,0,0
1930,FEB,53.6,38.1,45.9,64,17,26,09,0,0,0,0,8,0,0,528,0,6.43,88,1930-02-19,22,16,4,0,0
1930,MAR,60.2,M,M,78,28,M,M,0,0,0,7,9,0,0,419,0,1.93,02,1930-03-22,9,6,1,1,0
1930,APR,63.2,39.8,51.4,74,12,32,17,0,0,0,3,1,0,0,361,0,3.95,83,1930-04-14,19,14,1,0,0
1930,MAY,63.8,M,M,76,02,M,M,0,0,0,6,4,0,0,340,0,1.75,40,1930-05-20,16,5,0,0,0
1930,JUN,71.3,44.1,57.5,90,16,34,18,0,1,0,2,0,0,0,204,2,0.99,44,1930-06-04,9,4,0,0,0
1930,JUL,80.1,44.5,62.2,95,12,38,07,0,3,0,1,0,0,0,103,27,0.01,01,1930-07-02,1,0,0,0,0
1930,AUG,82.9,M,M,96,15,M,M,0,5,0,7,0,0,0,32,57,0.01,01,1930-08-15,1,0,0,0,0
1930,SEP,74.7,M,M,96,03,M,M,0,1,0,7,0,0,0,108,11,2.03,56,1930-09-11,13,5,1,0,0
1930,OCT,63.2,M,M,71,07,M,M,0,0,0,13,8,0,0,285,0,1.92,64,1930-10-07,12,5,2,0,0
1930,NOV,51.8,M,M,68,11,M,M,1,0,0,9,9,0,0,445,0,3.75,33,1930-11-16,10,7,3,1,0
1930,DEC,46.1,M,M,64,12,M,M,2,0,1,8,14,0,0,600,0,3.30,58,1930-12-13,17,10,1,0,0
1930,ANNUAL,62.4,37.7,49.84,96,,-5,,3,10,15,63,78,0,2,4582,97,30.05,,1.33,143,81,17,2,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1931,JAN,50.2,M,M,64,23,M,M,2,0,0,11,9,0,0,418,0,6.77,24,1931-01-05,20,14,6,1,0
1931,FEB,51.2,M,M,64,13,M,M,1,0,0,6,12,0,0,522,0,3.46,85,1931-02-19,14,9,2,0,0
1931,MAR,56.1,M,M,67,21,M,M,0,0,0,10,8,0,0,399,0,6.49,72,1931-03-31,20,12,4,2,0
1931,APR,63.9,M,M,83,29,M,M,0,0,0,9,4,0,0,294,0,3.38,60,1931-04-01,11,8,1,1,0
1931,MAY,M,43.8,M,M,M,32,08,5,2,0,1,1,0,0,170,15,0.78,25,1931-05-17,6,4,0,0,0
1931,JUN,M,47.5,M,M,M,39,04,8,1,0,0,0,0,0,115,10,3.35,47,1931-06-18,17,7,1,1,0
1931,JUL,M,48.8,M,M,M,40,27,8,6,0,0,0,0,0,16,74,0.00,00,1931-07-31,0,0,0,0,0
1931,AUG,M,46.9,M,M,M,39,04,7,10,0,0,0,0,0,32,81,T,T,1931-08-26,0,0,0,0,0
1931,SEP,74.2,46.9,60.5,93,04,35,25,1,3,0,0,0,0,0,161,35,1.59,96,1931-09-18,10,3,1,0,0
1931,OCT,M,41.2,M,M,M,32,21,5,0,0,1,2,0,0,277,0,4.48,55,1931-10-22,14,8,3,1,0
1931,NOV,50.6,33.5,41.8,68,01,20,29,1,0,0,1,10,0,0,643,0,7.38,11,1931-11-08,16,12,7,2,0
1931,DEC,44.0,33.2,38.6,56,19,19,16,0,0,0,0,14,0,0,811,0,10.98,40,1931-12-03,24,19,10,4,0
1931,ANNUAL,63.4,40.8,52.21,101,,19,,38,22,0,39,60,0,0,3858,215,48.66,,1.72,152,96,35,12,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1932,JAN,44.5,31.9,38.2,53,11,19,31,0,0,0,1,14,0,0,797,0,6.08,08,1932-01-18,23,12,2,1,0
1932,FEB,46.4,32.8,39.6,68,27,19,02,0,0,2,0,15,0,0,730,0,2.00,35,1932-02-10,18,8,0,0,0
1932,MAR,53.1,38.7,45.9,66,31,27,04,0,0,0,0,5,0,0,584,0,6.06,80,1932-03-17,24,16,4,0,0
1932,APR,60.1,M,M,73,12,M,M,0,0,0,7,0,0,0,357,0,3.38,75,1932-04-17,16,11,2,0,0
1932,MAY,67.3,42.4,54.7,76,16,33,15,3,0,0,0,0,0,0,281,0,3.06,78,1932-05-02,13,7,3,0,0
1932,JUN,80.1,47.5,63.8,93,12,35,17,0,9,0,0,0,0,0,98,68,0.22,10,1932-06-03,4,1,0,0,0
1932,JUL,79.4,48.0,63.7,90,21,35,05,0,1,0,0,0,0,0,62,30,0.65,22,1932-07-13,7,3,0,0,0
1932,AUG,81.5,52.1,66.8,102,04,47,03,0,6,0,0,0,0,0,30,95,0.54,25,1932-08-10,6,3,0,0,0
1932,SEP,80.3,42.9,61.6,91,27,33,21,0,4,0,0,0,0,0,118,21,0.01,01,1932-09-20,1,0,0,0,0
1932,OCT,67.5,43.8,55.7,92,03,32,28,0,1,0,0,1,0,0,287,6,4.33,02,1932-10-22,16,9,4,1,0
1932,NOV,54.9,39.0,46.9,64,17,29,23,1,0,0,2,3,0,0,481,0,7.96,12,1932-11-02,21,14,6,2,0
1932,DEC,43.2,28.8,36.0,56,26,5,12,0,0,5,1,13,0,0,862,0,7.77,12,1932-12-19,20,12,5,2,0
1932,ANNUAL,63.2,40.8,52.02,102,,5,,4,21,7,11,51,0,0,4687,220,42.06,,2.12,169,96,26,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1933,JAN,44.3,33.2,38.8,59,08,16,18,0,0,1,0,13,0,0,805,0,9.26,30,1933-01-02,26,18,3,2,0
1933,FEB,45.4,30.3,38.1,58,25,12,10,1,0,1,1,13,0,0,693,0,4.38,94,1933-02-15,19,14,2,0,0
1933,MAR,54.7,36.5,45.6,64,19,28,09,0,0,0,0,8,0,0,592,0,5.89,78,1933-03-12,25,14,4,0,0
1933,APR,62.7,36.2,49.5,76,27,30,10,0,0,0,0,1,0,0,458,0,0.48,15,1933-04-09,9,2,0,0,0
1933,MAY,60.6,43.5,52.1,79,28,38,26,0,0,0,0,0,0,0,391,0,4.61,76,1933-05-03,22,13,3,0,0
1933,JUN,73.3,48.0,60.6,88,12,37,01,0,0,0,0,0,0,0,140,14,1.58,04,1933-06-09,5,3,1,1,0
1933,JUL,81.8,48.2,65.0,95,15,40,22,0,3,0,0,0,0,0,45,51,0.00,00,1933-07-31,0,0,0,0,0
1933,AUG,84.0,49.8,66.9,101,15,42,21,0,10,0,0,0,0,0,34,101,0.37,18,1933-08-05,4,1,0,0,0
1933,SEP,69.1,46.5,57.8,85,09,34,30,0,0,0,0,0,0,0,206,1,2.99,55,1933-09-06,14,8,2,0,0
1933,OCT,66.0,42.2,54.2,80,07,28,21,0,0,0,1,2,0,0,315,0,3.83,08,1933-10-29,10,6,4,1,0
1933,NOV,51.4,36.1,43.8,65,22,24,29,0,0,0,0,9,0,0,631,0,1.63,71,1933-11-03,8,3,2,0,0
1933,DEC,51.2,41.2,46.2,59,10,29,15,0,0,0,0,1,0,0,575,0,17.54,30,1933-12-06,28,22,11,5,0
1933,ANNUAL,62.2,41.1,51.71,101,,12,,1,13,2,2,47,0,0,4885,167,52.56,,4.30,170,104,32,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1934,JAN,52.1,39.2,45.6,59,22,28,08,0,0,0,0,2,0,0,593,0,6.40,06,1934-01-03,20,15,5,1,0
1934,FEB,55.8,36.1,45.9,65,15,27,12,0,0,0,0,8,0,0,527,0,1.59,54,1934-02-27,11,4,2,0,0
1934,MAR,64.6,39.5,52.0,75,09,30,17,0,0,0,0,4,0,0,394,0,3.89,90,1934-03-28,12,9,2,1,0
1934,APR,70.7,41.2,56.0,85,20,29,03,0,0,0,0,2,0,0,265,0,2.33,62,1934-04-01,9,6,1,0,0
