Monthly Climate Data Summaries ( por - por )

Station:,LEXINGTON BLUEGRASS AP,State:,KY,ID:,93820
Latitude:,38.0408 degreeN,Longitude:,84.6058 degreeW,Elevation:,980.0 feet
Station period of record:,maxt: 10/11/1872-10/22/2019; mint: 10/11/1872-10/22/2019; avgt: 10/11/1872-10/22/2019; hdd: 10/11/1872-10/22/2019; cdd: 10/11/1872-10/22/2019; pcpn: 10/11/1872-10/22/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1906,NOV,53.7,36.5,45.1,77,20,25,14,0,0,0,0,12,0,0,590,1,3.95,32,1906-11-19,8,4,2,1,0
1906,DEC,43.1,29.6,36.4,62,14,8,25,0,0,8,0,20,0,0,880,0,4.54,73,1906-12-30,18,9,5,0,0
1906,ANNUAL,63.0,46.2,54.61,90,,-0,,0,3,26,0,104,0,1,4885,1176,42.59,,2.32,150,85,33,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1907,JAN,49.2,31.5,40.4,68,19,1,27,0,0,4,0,15,0,0,756,0,9.06,24,1907-01-12,17,15,8,2,0
1907,FEB,40.4,24.5,32.5,65,13,7,06,0,0,9,0,22,0,0,903,0,1.89,76,1907-02-24,9,5,1,0,0
1907,MAR,60.6,42.4,51.5,83,28,24,06,0,0,0,0,9,0,0,450,38,4.13,08,1907-03-13,11,9,2,1,0
1907,APR,53.7,36.9,45.3,78,29,23,02,0,0,0,0,11,0,0,587,3,1.83,76,1907-04-23,15,5,1,0,0
1907,MAY,68.7,49.5,59.1,83,23,37,05,0,0,0,0,0,0,0,210,35,3.89,90,1907-05-06,16,9,4,0,0
1907,JUN,77.1,60.2,68.6,88,22,51,04,0,0,0,0,0,0,0,25,142,3.65,66,1907-06-07,13,9,4,0,0
1907,JUL,84.8,66.2,75.5,92,09,56,03,0,8,0,0,0,0,0,0,333,4.42,21,1907-07-17,12,9,3,1,0
1907,AUG,81.6,64.0,72.8,90,12,56,04,0,1,0,0,0,0,0,3,248,2.07,37,1907-08-17,11,7,0,0,0
1907,SEP,77.5,58.5,68.0,89,19,42,26,0,0,0,0,0,0,0,44,141,2.72,44,1907-09-03,5,4,2,1,0
1907,OCT,63.4,43.5,53.5,83,03,30,29,0,0,0,0,1,0,0,364,15,2.76,90,1907-10-07,7,5,2,0,0
1907,NOV,49.7,34.7,42.2,67,08,25,13,0,0,0,0,12,0,0,678,0,2.67,80,1907-11-01,9,6,2,0,0
1907,DEC,43.9,29.5,36.7,62,27,17,05,0,0,6,0,23,0,0,870,0,2.28,04,1907-12-22,16,5,1,1,0
1907,ANNUAL,62.7,45.3,53.98,92,,1,,0,9,19,0,93,0,0,4890,955,41.37,,1.44,141,88,30,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1908,JAN,40.9,25.1,33.0,55,21,10,30,1,0,6,1,26,0,0,921,0,1.85,43,1908-01-04,9,7,0,0,0
1908,FEB,40.4,25.9,33.2,63,14,5,02,0,0,6,0,21,0,0,917,0,4.81,28,1908-02-14,16,8,2,1,0
1908,MAR,58.4,40.8,49.6,79,27,26,21,0,0,0,0,5,0,0,476,8,8.17,87,1908-03-31,15,12,4,1,0
1908,APR,64.3,45.1,54.7,81,26,26,03,0,0,0,0,3,0,0,313,12,4.99,86,1908-04-01,14,11,4,0,0
1908,MAY,73.3,56.2,64.7,87,29,34,01,0,0,0,0,0,0,0,131,130,4.20,85,1908-05-18,14,9,4,0,0
1908,JUN,81.2,62.3,71.8,94,23,49,16,0,4,0,0,0,0,0,19,231,2.12,03,1908-06-04,7,6,1,1,0
1908,JUL,85.5,66.5,76.0,92,17,56,08,0,6,0,0,0,0,0,0,348,3.60,73,1908-07-18,12,8,3,0,0
1908,AUG,84.3,64.9,74.6,93,03,55,28,0,5,0,0,0,0,0,1,305,2.98,10,1908-08-08,6,6,2,1,0
1908,SEP,83.8,59.8,71.8,92,13,40,29,0,6,0,0,0,0,0,34,245,0.38,38,1908-09-28,1,1,0,0,0
1908,OCT,68.4,46.7,57.6,84,05,32,31,0,0,0,0,1,0,0,247,27,0.72,24,1908-10-09,7,3,0,0,0
1908,NOV,56.8,38.7,47.8,71,19,18,05,0,0,0,0,11,0,0,508,0,1.65,74,1908-11-10,9,6,1,0,0
1908,DEC,45.4,30.1,37.7,67,17,15,02,0,0,1,0,23,0,0,837,0,2.13,63,1908-12-30,11,4,2,0,0
1908,ANNUAL,65.4,47.0,56.23,94,,5,,1,21,13,1,90,0,0,4404,1306,37.60,,2.87,121,81,23,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1909,JAN,44.6,29.7,37.2,68,24,2,31,0,0,6,0,17,0,0,856,0,3.35,65,1909-01-16,14,9,3,0,0
1909,FEB,50.3,31.7,41.0,68,23,6,01,0,0,1,0,18,0,0,663,0,6.86,99,1909-02-23,13,10,3,2,0
1909,MAR,51.2,34.0,42.6,66,19,21,17,0,0,0,0,16,0,0,686,0,3.97,17,1909-03-08,14,7,3,2,0
1909,APR,64.4,43.4,53.9,83,18,25,10,0,0,0,0,3,0,0,347,22,6.72,21,1909-04-30,12,7,4,2,0
1909,MAY,70.9,52.8,61.8,82,15,33,02,0,0,0,0,0,0,0,140,51,4.15,81,1909-05-20,14,9,4,0,0
1909,JUN,81.1,64.5,72.8,90,27,55,19,0,1,0,0,0,0,0,0,242,5.41,81,1909-06-09,18,12,4,0,0
1909,JUL,80.9,64.5,72.7,89,22,55,24,0,0,0,0,0,0,0,1,246,5.98,03,1909-07-06,18,12,4,1,0
1909,AUG,83.8,65.2,74.5,92,28,55,22,0,3,0,0,0,0,0,0,302,1.26,65,1909-08-15,5,3,1,0,0
1909,SEP,75.2,56.1,65.6,87,12,38,27,0,0,0,0,0,0,0,92,115,4.88,07,1909-09-09,8,5,3,2,0
1909,OCT,63.3,42.4,52.9,79,09,27,13,0,0,0,0,4,0,0,376,7,2.05,13,1909-10-10,6,3,1,1,0
1909,NOV,62.2,43.7,52.9,77,06,25,24,0,0,0,0,7,0,0,356,1,1.96,82,1909-11-22,7,4,2,0,0
1909,DEC,35.8,19.9,27.9,65,04,-4,30,0,0,14,0,26,0,1,1140,0,2.77,78,1909-12-07,10,9,1,0,0
1909,ANNUAL,63.7,45.7,54.68,92,,-4,,0,4,21,0,91,0,1,4657,986,49.36,,3.21,139,90,33,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1910,JAN,39.5,24.4,31.9,60,26,4,07,0,0,9,0,23,0,0,1020,0,4.46,08,1910-01-18,15,9,4,1,0
1910,FEB,40.0,22.9,31.4,60,27,4,18,0,0,8,0,22,0,0,931,0,4.11,03,1910-02-17,11,8,4,1,0
1910,MAR,65.0,43.8,54.4,85,24,18,15,0,0,0,0,5,0,0,358,37,0.46,30,1910-03-01,3,2,0,0,0
1910,APR,63.9,44.5,54.2,81,30,28,24,0,0,0,0,3,0,0,328,12,4.22,02,1910-04-16,14,12,3,1,0
1910,MAY,67.9,50.3,59.1,82,02,36,14,0,0,0,0,0,0,0,207,30,6.24,05,1910-05-07,15,8,4,3,0
1910,JUN,78.0,59.5,68.8,90,24,40,03,0,1,0,0,0,0,0,59,178,5.92,95,1910-06-10,9,7,3,2,0
1910,JUL,82.4,67.1,74.7,89,01,56,19,0,0,0,0,0,0,0,0,310,7.66,22,1910-07-02,19,15,5,3,0
1910,AUG,81.4,63.7,72.5,91,17,51,27,0,1,0,0,0,0,0,6,249,4.15,35,1910-08-26,9,9,3,1,0
1910,SEP,78.1,61.0,69.5,87,07,52,29,0,0,0,0,0,0,0,16,161,7.92,84,1910-09-19,10,8,4,2,0
1910,OCT,69.6,49.6,59.6,84,03,25,29,0,0,0,0,3,0,0,231,72,1.67,07,1910-10-06,6,3,1,1,0
1910,NOV,47.8,31.4,39.6,68,09,22,30,0,0,1,0,17,0,0,756,0,1.72,30,1910-11-27,7,2,1,1,0
1910,DEC,35.3,21.9,28.6,56,29,9,13,0,0,13,0,29,0,0,1123,0,2.81,99,1910-12-29,11,6,2,0,0
1910,ANNUAL,62.5,45.1,53.84,91,,4,,0,2,31,0,102,0,0,5035,1049,51.34,,3.84,129,89,34,16,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1911,JAN,45.7,30.9,38.3,65,13,4,03,0,0,8,0,21,0,0,819,0,2.44,69,1911-01-29,16,6,2,0,0
1911,FEB,49.1,31.6,40.4,70,14,16,22,0,0,3,0,18,0,0,682,0,2.21,83,1911-02-19,10,5,1,0,0
1911,MAR,53.0,32.8,42.9,77,12,13,16,0,0,0,0,16,0,0,679,0,2.31,04,1911-03-07,9,5,1,1,0
1911,APR,60.1,43.2,51.7,80,06,27,02,0,0,0,0,3,0,0,393,0,4.46,89,1911-04-03,20,12,3,0,0
1911,MAY,80.1,58.9,69.5,93,28,36,03,0,6,0,0,0,0,0,89,235,1.07,56,1911-05-21,7,3,1,0,0
1911,JUN,83.7,63.9,73.8,96,04,53,15,0,4,0,0,0,0,0,0,271,3.01,53,1911-06-05,13,10,2,0,0
1911,JUL,85.6,65.6,75.6,98,04,53,26,0,9,0,0,0,1,0,3,340,0.92,49,1911-07-08,9,3,0,0,0
1911,AUG,85.2,66.4,75.8,99,10,56,29,0,10,0,0,0,0,0,5,345,2.84,80,1911-08-17,11,6,2,0,0
1911,SEP,81.3,63.8,72.5,90,07,52,30,0,1,0,0,0,0,0,6,240,4.37,22,1911-09-10,12,8,3,1,0
1911,OCT,66.7,49.5,58.1,85,03,35,28,0,0,0,0,0,0,0,235,28,3.67,07,1911-10-01,12,8,3,1,0
1911,NOV,48.2,31.1,39.6,71,11,13,13,0,0,4,0,18,0,0,752,0,3.84,39,1911-11-06,10,6,3,1,0
1911,DEC,48.0,33.5,40.8,65,10,16,28,0,0,2,0,13,0,0,743,0,6.20,33,1911-12-26,16,10,6,2,0
1911,ANNUAL,65.7,47.7,56.69,99,,4,,0,30,17,0,89,1,0,4406,1459,37.34,,1.39,145,82,27,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1912,JAN,31.6,14.6,23.1,52,23,-11,16,0,0,15,0,29,0,5,1290,0,1.78,75,1912-01-18,12,6,1,0,0
1912,FEB,35.8,19.3,27.6,58,21,-9,04,0,0,11,0,24,0,1,1079,0,2.50,80,1912-02-21,9,5,2,0,0
1912,MAR,47.3,31.3,39.3,73,19,17,02,0,0,6,0,20,0,0,789,0,4.36,78,1912-03-24,17,10,3,0,0
1912,APR,66.2,47.0,56.6,80,12,33,08,0,0,0,0,0,0,0,255,13,6.89,28,1912-04-26,14,11,6,1,0
1912,MAY,74.1,55.6,64.8,86,27,42,13,0,0,0,0,0,0,0,83,88,5.11,12,1912-05-06,13,10,3,1,0
1912,JUN,78.7,59.8,69.2,87,27,46,08,0,0,0,0,0,1,0,21,155,2.15,39,1912-06-24,10,8,0,0,0
1912,JUL,84.0,66.7,75.3,93,15,60,27,0,2,0,0,0,0,0,0,331,4.70,63,1912-07-17,11,6,3,3,0
1912,AUG,80.6,63.7,72.2,88,31,51,05,0,0,0,0,0,0,0,10,243,3.23,53,1912-08-09,15,11,1,0,0
1912,SEP,79.0,60.1,69.6,91,11,41,30,0,4,0,0,0,0,0,69,212,2.09,65,1912-09-03,9,5,1,0,0
1912,OCT,69.6,48.5,59.0,85,09,35,25,0,0,0,0,0,0,0,217,37,0.51,28,1912-10-18,3,2,0,0,0
1912,NOV,53.7,35.3,44.5,72,11,20,28,0,0,0,0,11,0,0,607,0,1.02,59,1912-11-06,5,2,1,0,0
1912,DEC,43.7,28.0,35.9,64,05,11,12,0,0,5,0,24,0,0,894,0,3.66,38,1912-12-05,12,8,3,1,0
1912,ANNUAL,62.1,44.2,53.16,93,,-11,,0,6,37,0,108,1,6,5314,1079,38.00,,2.28,130,84,24,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1913,JAN,50.8,32.4,41.6,66,20,19,09,0,0,2,0,19,0,0,717,0,10.35,50,1913-01-11,20,11,5,3,0
1913,FEB,40.8,24.9,32.8,68,21,6,06,0,0,8,0,19,0,0,896,0,2.61,70,1913-02-03,9,6,2,0,0
1913,MAR,54.1,34.8,44.5,75,23,13,02,0,0,3,0,16,0,0,631,0,6.04,46,1913-03-26,13,6,3,2,0
1913,APR,62.5,43.9,53.2,81,18,35,21,0,0,0,0,0,0,0,359,14,2.41,67,1913-04-10,15,7,2,0,0
1913,MAY,74.8,55.0,64.9,87,30,35,11,0,0,0,0,0,0,0,92,97,4.32,37,1913-05-22,9,5,4,2,0
1913,JUN,83.8,63.0,73.4,95,30,45,10,0,11,0,0,0,1,0,33,290,3.29,16,1913-06-01,8,5,3,2,0
1913,JUL,88.3,68.2,78.3,99,30,58,21,0,13,0,0,0,1,0,0,417,2.43,07,1913-07-11,10,7,1,1,0
1913,AUG,86.6,66.8,76.7,94,18,56,24,0,10,0,0,0,0,0,0,371,1.00,29,1913-08-14,8,5,0,0,0
1913,SEP,78.8,59.0,68.9,96,02,40,23,0,6,0,0,0,0,0,58,182,1.76,45,1913-09-07,12,6,0,0,0
1913,OCT,66.0,47.0,56.5,88,07,31,30,0,0,0,0,5,0,0,308,52,3.40,98,1913-10-24,10,6,2,0,0
1913,NOV,57.3,41.6,49.4,72,22,19,11,0,0,2,0,7,0,0,460,0,4.00,74,1913-11-15,10,9,4,0,0
1913,DEC,43.9,32.0,37.9,60,05,16,08,0,0,6,0,16,0,0,830,0,2.74,98,1913-12-25,6,5,2,0,0
1913,ANNUAL,65.8,47.5,56.65,99,,6,,0,40,21,0,82,2,0,4384,1423,44.35,,3.50,130,78,28,10,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1914,JAN,44.1,30.4,37.2,66,28,13,13,0,0,6,0,19,0,0,853,0,2.50,01,1914-01-30,6,4,3,1,0
1914,FEB,38.3,20.6,29.6,62,06,2,24,1,0,10,1,25,0,0,912,0,3.87,89,1914-02-18,14,8,3,0,0
1914,MAR,47.2,31.9,39.6,71,29,12,02,0,0,6,0,19,0,0,782,0,2.24,59,1914-03-27,13,7,2,0,0
1914,APR,63.2,44.2,53.7,83,27,23,09,0,0,0,0,4,0,0,365,34,2.23,65,1914-04-25,8,7,2,0,0
1914,MAY,75.8,55.7,65.8,92,29,37,01,0,5,0,0,0,0,0,116,146,1.65,81,1914-05-04,4,4,1,0,0
1914,JUN,86.4,65.3,75.8,99,27,53,30,0,11,0,0,0,3,0,1,332,4.77,34,1914-06-05,8,4,3,2,0
1914,JUL,88.4,66.9,77.6,100,12,57,19,0,13,0,0,0,0,0,0,399,2.63,23,1914-07-15,8,5,1,1,0
1914,AUG,84.1,65.5,74.8,91,23,60,30,0,5,0,0,0,0,0,0,313,4.69,97,1914-08-25,12,9,5,0,0
1914,SEP,76.2,57.4,66.8,90,21,46,26,0,2,0,0,0,0,0,58,120,1.82,89,1914-09-23,6,4,2,0,0
1914,OCT,66.6,51.2,58.9,84,07,26,27,0,0,0,0,2,0,0,219,37,5.32,21,1914-10-14,11,6,6,2,0
1914,NOV,55.5,35.9,45.7,75,07,8,20,0,0,1,0,10,0,0,571,0,1.62,69,1914-11-30,6,4,2,0,0
1914,DEC,36.4,24.3,30.4,62,01,-7,15,0,0,12,0,22,0,2,1068,0,4.40,83,1914-12-19,16,10,4,0,0
1914,ANNUAL,63.7,46.0,54.94,100,,-7,,1,36,35,1,101,3,2,4945,1381,37.74,,2.34,112,72,34,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1915,JAN,39.0,25.0,32.0,59,16,8,24,0,0,10,0,25,0,0,1016,0,4.38,98,1915-01-31,16,11,3,0,0
1915,FEB,47.1,32.6,39.9,64,22,18,08,0,0,2,0,16,0,0,696,0,1.12,62,1915-02-05,10,3,1,0,0
1915,MAR,43.2,28.5,35.9,56,25,21,01,0,0,0,0,27,0,0,897,0,1.49,74,1915-03-05,10,3,1,0,0
1915,APR,69.8,48.4,59.1,88,25,26,03,0,0,0,0,4,0,0,245,77,0.65,28,1915-04-10,6,3,0,0,0
1915,MAY,71.3,53.5,62.4,87,15,41,18,0,0,0,0,0,0,0,118,46,7.23,33,1915-05-07,16,11,4,2,0
1915,JUN,79.3,61.0,70.1,86,26,51,09,0,0,0,0,0,0,0,7,170,3.20,55,1915-06-01,13,10,2,0,0
1915,JUL,83.3,65.7,74.5,93,31,55,05,0,4,0,0,0,2,0,1,305,5.72,59,1915-07-01,12,10,4,2,0
1915,AUG,77.0,61.9,69.4,89,01,46,31,0,0,0,0,0,0,0,26,169,6.03,12,1915-08-01,15,10,4,3,0
1915,SEP,78.2,60.8,69.5,90,13,44,22,0,1,0,0,0,0,0,54,196,3.74,49,1915-09-30,9,7,2,1,0
1915,OCT,68.4,51.3,59.9,79,03,34,10,0,0,0,0,0,0,0,170,18,0.81,60,1915-10-18,5,2,1,0,0
1915,NOV,57.9,39.7,48.8,76,07,17,30,0,0,0,0,7,0,0,485,5,3.90,52,1915-11-14,12,5,3,2,0
1915,DEC,43.3,28.6,36.0,60,17,20,15,0,0,4,0,24,0,0,892,0,6.67,32,1915-12-16,13,8,5,2,0
1915,ANNUAL,63.2,46.5,54.83,93,,8,,0,5,16,0,103,2,0,4607,986,44.94,,2.33,137,83,30,12,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1916,JAN,48.8,30.6,39.7,69,30,-4,17,0,0,5,0,14,0,1,775,0,5.65,81,1916-01-31,18,13,4,0,0
1916,FEB,41.8,23.8,32.8,63,22,2,14,0,0,9,0,23,0,0,929,0,3.40,08,1916-02-12,11,6,3,1,0
1916,MAR,51.2,31.1,41.1,76,25,9,04,0,0,4,0,19,0,0,733,3,3.30,15,1916-03-26,14,8,1,1,0
1916,APR,60.9,43.8,52.4,79,20,29,09,0,0,0,0,5,0,0,382,11,1.01,35,1916-04-26,10,3,0,0,0
1916,MAY,76.4,57.7,67.1,89,26,44,17,0,0,0,0,0,0,0,64,134,2.92,97,1916-05-29,8,6,3,0,0
1916,JUN,77.7,60.1,68.9,90,30,51,10,0,1,0,0,0,0,0,16,140,5.33,78,1916-06-18,12,9,4,1,0
1916,JUL,87.1,68.8,78.0,94,27,62,04,0,12,0,0,0,0,0,0,412,1.72,93,1916-07-12,12,4,1,0,0
1916,AUG,84.3,67.6,76.0,93,19,54,29,0,6,0,0,0,3,0,3,350,2.34,44,1916-08-15,10,5,1,1,0
1916,SEP,76.0,57.1,66.5,89,07,39,30,0,0,0,0,0,0,0,85,136,2.75,00,1916-09-28,6,4,2,1,0
1916,OCT,68.1,47.1,57.6,88,07,33,22,0,0,0,0,0,0,0,261,38,2.04,09,1916-10-18,6,4,1,1,0
1916,NOV,56.7,38.0,47.4,76,06,14,15,0,0,1,0,9,0,0,522,0,1.25,63,1916-11-23,6,4,1,0,0
1916,DEC,42.5,25.5,34.0,66,07,2,16,0,0,9,0,23,0,0,952,0,3.63,80,1916-12-04,16,9,2,0,0
1916,ANNUAL,64.4,46.0,55.20,94,,-4,,0,19,28,0,93,3,1,4722,1224,35.34,,1.78,129,75,23,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1917,JAN,43.5,26.8,35.1,65,31,4,14,0,0,7,0,20,0,0,920,0,5.67,61,1917-01-21,15,9,4,2,0
1917,FEB,42.0,21.7,31.8,71,26,-7,05,0,0,8,0,21,0,4,924,0,2.12,52,1917-02-15,11,5,1,0,0
1917,MAR,53.0,34.7,43.8,78,31,15,06,0,0,3,0,11,0,0,648,0,5.48,12,1917-03-02,16,13,5,1,0
1917,APR,64.2,43.3,53.7,83,18,22,09,0,0,0,0,5,0,0,356,25,3.97,26,1917-04-01,12,7,3,1,0
1917,MAY,66.0,47.7,56.9,84,19,35,05,0,0,0,0,0,0,0,291,50,3.51,03,1917-05-27,10,6,2,1,0
1917,JUN,79.3,60.4,69.8,91,26,43,16,0,1,0,0,0,0,0,34,188,3.54,32,1917-06-09,10,9,2,1,0
1917,JUL,82.4,66.4,74.4,92,31,58,11,0,4,0,0,0,1,0,0,300,2.80,07,1917-07-19,14,6,1,1,0
1917,AUG,82.9,65.9,74.4,92,20,56,25,0,6,0,0,0,1,0,1,298,1.94,08,1917-08-22,11,5,1,1,0
1917,SEP,76.2,58.2,67.2,86,01,42,11,0,0,0,0,0,0,0,43,118,2.46,28,1917-09-07,5,4,2,1,0
1917,OCT,59.7,40.4,50.0,82,17,25,30,0,0,1,0,7,0,0,466,11,2.36,71,1917-10-29,11,6,1,0,0
1917,NOV,51.8,36.2,44.0,67,06,16,24,0,0,2,0,10,0,0,620,0,1.03,36,1917-11-27,7,3,0,0,0
1917,DEC,33.5,17.5,25.4,60,02,-9,10,0,0,12,0,23,0,6,1218,0,1.97,86,1917-12-08,11,6,1,0,0
1917,ANNUAL,61.3,43.4,52.33,92,,-9,,0,11,33,0,97,2,10,5521,990,36.85,,2.03,133,79,23,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1918,JAN,27.4,12.1,19.8,47,26,-14,12,0,0,23,0,31,0,4,1395,0,4.46,20,1918-01-14,21,11,2,1,0
1918,FEB,48.0,27.8,37.9,75,28,-1,04,0,0,4,0,18,0,2,752,0,1.92,88,1918-02-19,9,6,1,0,0
1918,MAR,59.8,38.6,49.2,77,09,23,10,0,0,0,0,9,0,0,485,2,1.55,43,1918-03-04,9,5,0,0,0
1918,APR,60.1,43.4,51.8,75,02,26,10,0,0,0,0,3,0,0,391,0,2.09,55,1918-04-03,13,5,2,0,0
1918,MAY,78.5,60.3,69.4,91,28,36,01,0,1,0,0,0,0,0,51,194,4.13,04,1918-05-12,9,7,4,1,0
1918,JUN,82.4,61.9,72.1,94,16,48,23,0,2,0,0,0,0,0,6,227,3.61,01,1918-06-25,10,7,1,1,0
1918,JUL,81.4,63.9,72.7,90,28,55,31,0,2,0,0,0,0,0,4,250,2.01,70,1918-07-08,10,7,1,0,0
1918,AUG,88.7,70.2,79.4,100,06,63,20,0,17,0,0,0,6,0,0,456,2.68,88,1918-08-27,9,5,2,0,0
1918,SEP,71.6,53.2,62.4,84,02,40,27,0,0,0,0,0,0,0,123,51,1.41,47,1918-09-04,10,4,0,0,0
1918,OCT,70.3,51.9,61.1,84,05,38,31,0,0,0,0,0,0,0,147,33,4.57,42,1918-10-20,12,7,3,1,0
1918,NOV,51.2,37.4,44.3,68,16,24,25,0,0,0,0,7,0,0,612,0,2.24,19,1918-11-17,6,5,1,1,0
1918,DEC,49.5,36.1,42.8,64,13,18,26,0,0,4,0,14,0,0,681,0,4.83,26,1918-12-31,15,6,3,1,0
1918,ANNUAL,64.2,46.5,55.35,100,,-14,,0,22,31,0,82,6,6,4647,1213,35.50,,2.26,133,75,20,6,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1919,JAN,44.7,29.1,36.9,63,22,3,04,0,0,7,0,16,0,0,864,0,2.48,37,1919-01-01,7,4,2,1,0
1919,FEB,43.9,28.0,36.0,64,22,17,26,0,0,3,0,22,0,0,805,0,1.61,43,1919-02-25,13,8,0,0,0
1919,MAR,54.9,36.0,45.5,73,25,19,01,0,0,0,0,11,0,0,600,0,3.71,30,1919-03-16,11,7,3,1,0
1919,APR,63.6,45.0,54.3,84,09,24,01,0,0,0,0,5,0,0,328,14,3.51,39,1919-04-10,14,8,2,1,0
1919,MAY,70.2,54.3,62.2,90,30,43,13,0,1,0,0,0,0,0,153,77,6.38,69,1919-05-08,15,11,5,2,0
1919,JUN,85.1,67.6,76.3,93,11,59,29,0,6,0,0,0,0,0,0,347,4.49,44,1919-06-23,14,9,2,2,0
1919,JUL,88.2,69.3,78.7,94,14,61,17,0,14,0,0,0,2,0,0,432,2.28,71,1919-07-05,8,4,3,0,0
1919,AUG,82.4,64.6,73.5,91,15,58,31,0,4,0,0,0,1,0,0,270,2.39,50,1919-08-13,8,7,1,0,0
1919,SEP,81.2,61.8,71.5,92,10,49,26,0,3,0,0,0,0,0,17,219,1.12,60,1919-09-21,5,3,1,0,0
1919,OCT,71.5,56.5,64.0,89,02,42,18,0,0,0,0,0,0,0,122,101,7.95,13,1919-10-14,18,14,5,1,0
1919,NOV,52.9,36.9,44.9,69,09,21,13,0,0,0,0,8,0,0,595,0,8.50,34,1919-11-01,12,6,3,3,0
1919,DEC,39.2,22.9,31.0,60,06,9,14,0,0,6,0,27,0,0,1046,0,6.70,63,1919-12-06,7,6,3,2,0
1919,ANNUAL,64.9,47.8,56.35,94,,3,,0,28,16,0,89,3,0,4530,1460,51.12,,3.63,132,87,30,13,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
